"Coordinate 1","Coordinate 2","Ellipsoid Dimensions","Tags","Description","Segment IDs","Parent ID","Type","ID","syn_id","size","size_bin","region","side","neuropil","pre_root_id","post_root_id","pre_status","post_status"
"(403984, 999136, 249975)","","","","ABDNM","","","Point","","82377753",5,1,"ventral_nerve_cord","left","ABDNM","720575941562933549","720575941530457112","proofread","fragment"
"(398816, 1002080, 234000)","","","","ABDNM","","","Point","","82266716",4,1,"ventral_nerve_cord","left","ABDNM","720575940868612454","720575940868994406","fragment","fragment"
"(407552, 949392, 276840)","","","","ABDNM","","","Point","","87920197",5,1,"ventral_nerve_cord","left","ABDNM","720575941540205949","720575941537583331","proofread","proofread"
"(401680, 973568, 277875)","","","","ABDNM","","","Point","","82593875",4,1,"ventral_nerve_cord","left","ABDNM","720575941475788906","720575941171275465","proofread","fragment"
"(397264, 960896, 285300)","","","","ABDNM","","","Point","","82089680",4,1,"ventral_nerve_cord","left","ABDNM","720575941007506363","720575941007526843","fragment","fragment"
"(397232, 947360, 276885)","","","","ABDNM","","","Point","","82392172",5,1,"ventral_nerve_cord","left","ABDNM","720575941618263253","720575941264807927","proofread","fragment"
"(457664, 886256, 252540)","","","","ABDNM","","","Point","","122171733",3,1,"ventral_nerve_cord","left","ABDNM","720575941654103960","720575941586379241","fragment","fragment"
"(406448, 1005216, 260595)","","","","ABDNM","","","Point","","87955187",3,1,"ventral_nerve_cord","left","ABDNM","720575941558317860","720575941568536178","proofread","fragment"
"(495136, 814480, 256950)","","","","ABDNM","","","Point","","144185034",5,1,"ventral_nerve_cord","left","ABDNM","720575941030493916","720575941030296028","fragment","fragment"
"(403552, 946976, 277965)","","","","ABDNM","","","Point","","82396968",3,1,"ventral_nerve_cord","left","ABDNM","720575941681388440","720575941178815815","fragment","fragment"
"(440528, 840544, 236115)","","","","ABDNM","","","Point","","107541271",3,1,"ventral_nerve_cord","right","ABDNM","720575941601976617","720575941504740797","proofread","fragment"
"(358528, 1011264, 268920)","","","","ABDNM","","","Point","","62689399",4,1,"ventral_nerve_cord","right","ABDNM","720575941396741994","720575941493325232","fragment","proofread"
"(385168, 957888, 260460)","","","","ABDNM","","","Point","","72849264",3,1,"ventral_nerve_cord","right","ABDNM","720575941633108640","720575941392310283","proofread","fragment"
"(433184, 868752, 236700)","","","","ABDNM","","","Point","","107189561",3,1,"ventral_nerve_cord","right","ABDNM","720575941559715876","720575941608336493","proofread","proofread"
"(439872, 878880, 227340)","","","","ABDNM","","","Point","","107030091",3,1,"ventral_nerve_cord","right","ABDNM","720575941561380397","720575941534893912","proofread","proofread"
"(384352, 990128, 252405)","","","","ABDNM","","","Point","","73230636",3,1,"ventral_nerve_cord","right","ABDNM","720575941513184003","720575941088674264","proofread","fragment"
"(423216, 895840, 245880)","","","","ABDNM","","","Point","","93250029",4,1,"ventral_nerve_cord","right","ABDNM","720575940837477955","720575941662596476","fragment","fragment"
"(365920, 1011664, 232965)","","","","ABDNM","","","Point","","66011748",3,1,"ventral_nerve_cord","right","ABDNM","720575941551070207","720575940825557914","proofread","fragment"
"(360672, 1016128, 266175)","","","","ABDNM","","","Point","","65944585",3,1,"ventral_nerve_cord","right","ABDNM","720575941294629953","720575941294708033","fragment","fragment"
"(380752, 998976, 217350)","","","","ABDNM","","","Point","","72866103",3,1,"ventral_nerve_cord","right","ABDNM","720575941658944336","720575941436464904","proofread","fragment"
"(556512, 106768, 124290)","","","","AL","","","Point","","179950012",4,1,"central_brain","left","AL","720575941494528640","720575941592119336","proofread","proofread"
"(545184, 77152, 96120)","","","","AL","","","Point","","173658539",3,1,"central_brain","left","AL","720575941498221641","720575941467736854","identified","proofread"
"(552880, 82352, 143550)","","","","AL","","","Point","","173505675",3,1,"central_brain","left","AL","720575941545168023","720575940680696241","fragment","fragment"
"(576224, 78080, 91350)","","","","AL","","","Point","","190348404",3,1,"central_brain","left","AL","720575941486511682","720575941230558792","proofread","fragment"
"(571008, 57968, 142155)","","","","AL","","","Point","","184789702",3,1,"central_brain","left","AL","720575941564149416","720575941437344761","proofread","fragment"
"(492704, 93136, 133875)","","","","AL","","","Point","","140537797",4,1,"outside","left","AL","720575941445415093","720575941445524149","identified","fragment"
"(547600, 79872, 124650)","","","","AL","","","Point","","175420073",3,1,"central_brain","left","AL","720575941575785596","720575941537753320","fragment","proofread"
"(539360, 90032, 126945)","","","","AL","","","Point","","168491380",3,1,"central_brain","left","AL","720575941519075438","720575941429058900","proofread","proofread"
"(596272, 105408, 107955)","","","","AL","","","Point","","200720233",5,1,"central_brain","left","AL","720575941411131819","720575941444451754","proofread","proofread"
"(539680, 85744, 133920)","","","","AL","","","Point","","168206025",4,1,"central_brain","left","AL","720575941474918442","720575941707023674","proofread","fragment"
"(461808, 110832, 92610)","","","","AL","","","Point","","124967532",5,1,"central_brain","right","AL","720575941496984448","720575941548900253","proofread","fragment"
"(424656, 118880, 70470)","","","","AL","","","Point","","94877516",3,1,"central_brain","right","AL","720575941651705073","720575941528134310","proofread","proofread"
"(439760, 80480, 101250)","","","","AL","","","Point","","101170711",3,1,"central_brain","right","AL","720575941411771247","720575941535144385","proofread","proofread"
"(488432, 71760, 147960)","","","","AL","","","Point","","135499033",2,1,"outside","right","AL","720575941408072548","720575941408360036","fragment","fragment"
"(383312, 95600, 110520)","","","","AL","","","Point","","69646691",3,1,"central_brain","right","AL","720575941611340874","720575940528069881","proofread","fragment"
"(453280, 67712, 135450)","","","","AL","","","Point","","115794270",5,1,"central_brain","right","AL","720575941597601669","720575941671349671","proofread","proofread"
"(459488, 77344, 91575)","","","","AL","","","Point","","115373896",4,1,"central_brain","right","AL","720575941611690086","720575940985432875","proofread","fragment"
"(403648, 49904, 140355)","","","","AL","","","Point","","77624929",3,1,"outside","right","AL","720575941355410494","720575941485356541","fragment","identified"
"(427536, 110352, 82440)","","","","AL","","","Point","","94796312",3,1,"central_brain","right","AL","720575941478490433","720575941431155936","proofread","fragment"
"(400752, 60320, 114975)","","","","AL","","","Point","","77660958",4,1,"central_brain","right","AL","720575941410638356","720575941341005076","fragment","fragment"
"(701488, 117856, 109935)","","","","AME","","","Point","","235296577",4,1,"optic_lobe","left","AME","720575940833310372","720575941630879270","fragment","proofread"
"(705616, 127488, 103050)","","","","AME","","","Point","","235646543",3,1,"optic_lobe","left","AME","720575941523862998","720575941632742626","fragment","proofread"
"(703872, 123040, 109080)","","","","AME","","","Point","","235597774",4,1,"optic_lobe","left","AME","720575940943419182","720575941489735868","fragment","fragment"
"(702992, 132992, 102690)","","","","AME","","","Point","","235350544",4,1,"optic_lobe","left","AME","720575941517165715","720575941285283160","proofread","fragment"
"(691184, 135136, 115380)","","","","AME","","","Point","","230840552",1,1,"optic_lobe","left","AME","720575941476858435","720575941238708888","fragment","fragment"
"(709120, 123728, 109485)","","","","AME","","","Point","","236331951",5,1,"optic_lobe","left","AME","720575941595868709","720575941237937998","proofread","fragment"
"(702160, 122816, 101115)","","","","AME","","","Point","","235645481",3,1,"optic_lobe","left","AME","720575941489521596","720575941489523388","fragment","fragment"
"(699632, 121920, 105975)","","","","AME","","","Point","","233146387",3,1,"optic_lobe","left","AME","720575941500544585","720575940859426750","proofread","fragment"
"(705840, 126640, 106155)","","","","AME","","","Point","","235600525",4,1,"optic_lobe","left","AME","720575941261046568","720575941523981014","fragment","fragment"
"(700336, 120240, 108270)","","","","AME","","","Point","","233146554",4,1,"optic_lobe","left","AME","720575941534638680","720575941524243959","proofread","proofread"
"(274288, 152512, 98910)","","","","AME","","","Point","","37218559",5,1,"optic_lobe","right","AME","720575941446780330","720575940764056771","identified","fragment"
"(281344, 142704, 99270)","","","","AME","","","Point","","39454298",3,1,"optic_lobe","right","AME","720575941516229187","720575940400705125","proofread","fragment"
"(281904, 153184, 104670)","","","","AME","","","Point","","39688001",3,1,"optic_lobe","right","AME","720575941003467237","720575941003438053","fragment","fragment"
"(271392, 135008, 93960)","","","","AME","","","Point","","37276911",5,1,"optic_lobe","right","AME","720575941555185435","720575940452054623","proofread","fragment"
"(269760, 145584, 83250)","","","","AME","","","Point","","37276551",4,1,"optic_lobe","right","AME","720575941595072625","720575941497379357","proofread","fragment"
"(274784, 147280, 104130)","","","","AME","","","Point","","37630568",3,1,"optic_lobe","right","AME","720575941471360477","720575941566726993","proofread","fragment"
"(270896, 143472, 92520)","","","","AME","","","Point","","37354264",5,1,"optic_lobe","right","AME","720575941516229187","720575941568010294","proofread","proofread"
"(267008, 136688, 94770)","","","","AME","","","Point","","35080690",3,1,"optic_lobe","right","AME","720575941461685318","720575941599340856","identified","fragment"
"(265920, 127408, 104670)","","","","AME","","","Point","","35024820",3,1,"outside","right","AME","720575941449359124","720575941002643862","proofread","fragment"
"(269696, 147440, 78165)","","","","AME","","","Point","","37307089",3,1,"optic_lobe","right","AME","720575941189998737","720575941497781713","fragment","fragment"
"(589024, 156064, 74475)","","","","AMMC","","","Point","","195813572",5,1,"central_brain","left","AMMC","720575941495135660","720575941424933895","fragment","fragment"
"(581008, 149648, 87075)","","","","AMMC","","","Point","","195924574",3,1,"central_brain","left","AMMC","720575941440631615","720575940743755734","proofread","fragment"
"(612496, 117536, 94680)","","","","AMMC","","","Point","","209571019",4,1,"central_brain","left","AMMC","720575940605662816","720575941568499246","fragment","proofread"
