id,UMAP1,UMAP2,supervoxel_id,position,side,region,flow,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,cluster,super_cluster
720575941520388855,4.9983335380784855,2.3289703169544076,75021328973232002,"86748, 246431, 5253",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg21,NA,MNad53,EFF_03,abdomen motor 1
720575941573488392,5.275328481697279,2.3381422796924447,74951166722806474,"85959, 253412, 6445",right,ventral_nerve_cord,efferent,motor,00B,ovulation,abdominal_nerve_trunk,CMU,NA,MNad65,EFF_03,abdomen-positioning
720575941686846447,6.0662241821519824,0.8670884409625866,75021604119777900,"88038, 254497, 6334",right,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,abdominal_nerve_trunk,EFFabg42,NA,MNad17,EFF_15,abdomen-reproductive
720575941475795306,5.127374971412828,2.355540875502381,74951166722750712,"85450, 253713, 6421",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg96f,NA,auto:MNad68,EFF_03,abdomen-positioning
720575941411332719,5.162511194252194,2.4063016215045785,74951166656098091,"85679, 253946, 6399",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg06,NA,MNad20,EFF_03,abdomen-positioning
720575941479258563,5.475351655983166,2.2721306124408582,75021604119539548,"87374, 255478, 6250",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg98f,NA,auto:INXXX240,EFF_03,abdomen-positioning
720575941488644300,-2.0715226287611115,-2.122088190011224,75161860168789745,"90457, 239814, 4666",right,ventral_nerve_cord,efferent,motor,17X,leg_motor,right_metathoracic_leg_nerve,sternotrochanter_extensor_dorsomedial_ribbon,NA,Sternotrochanter MN,EFF_10,middle-hind leg
720575941489684937,-1.8685654754408,-2.923631544999336,75372554017665604,"97299, 229007, 4507",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,long_tendon_muscle_A,NA,ltm MN,EFF_10,front leg
720575941530206155,-1.855571424461186,-2.4358475169460427,75091354052596088,"88944, 237017, 4875",right,ventral_nerve_cord,efferent,motor,17X,leg_motor,right_first_abdominal_nerve,tergotrochanter_extensor_MetaAN,NA,Tergotr. MN,EFF_10,middle-hind leg
720575941688270744,-2.0686377639539852,-2.452994938782897,75302116621107738,"95851, 226098, 4776",right,ventral_nerve_cord,efferent,motor,19A,leg_motor,right_first_abdominal_nerve,tergotrochanter_extensor_MetaAN,NA,MNhl01,EFF_10,middle-hind leg
720575941633243067,-2.2345456237562225,-2.1467785200397627,75161310547239480,"92023, 223980, 5172",right,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,right_metathoracic_leg_nerve,sternal_posterior_rotator_dorsomedial_ribbon,NA,Sternal posterior rotator MN,EFF_10,middle-hind leg
720575941518500019,1.7566546445123559,1.1793080607135655,75513498133924561,"101836, 233647, 6209",right,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg17,NA,MNad16,EFF_07,abdomen motor 1
720575941573474230,7.661714160942246,0.17045724780157595,75442923097162009,"98780, 228134, 5715",right,ventral_nerve_cord,efferent,visceral_circulatory,27X,"diuresis,stress_tolerance,pain_threshold",right_fourth_abdominal_nerve,EFFabg37,NA,MNad21,EFF_04,energy homeostasis
720575941671982759,-4.748760139442276,-4.120927449158874,75226043355162309,"93573, 55970, 1750",right,central_brain,efferent,motor,putative_primary,antenna_motor,right_antennal_nerve,CB0810,CB0810,NA,EFF_11,front leg
720575941603103990,9.022616470360001,-3.3438347539226747,75296343245095282,"96245, 54484, 1085",right,central_brain,efferent,motor,putative_primary,proboscis_motor,right_pharyngeal_nerve_or_accessory_pharyngeal_nerve,MNx04,MNx04,NA,EFF_01,proboscis-antenna
720575941652113685,9.044699752830685,-3.2462605199138777,75366574483269177,"97244, 49776, 813",right,central_brain,efferent,motor,putative_primary,proboscis_motor,right_pharyngeal_nerve_or_accessory_pharyngeal_nerve,MN3M,MN3M,NA,EFF_01,proboscis-antenna
720575941730020395,-2.4616045112379212,2.235629204817567,75864035916591531,"112604,195803,5269",right,ventral_nerve_cord,efferent,motor,16B,haltere_steering,right_first_abdominal_nerve,MNhm43,NA,MNhm42,EFF_17,flight-steering
720575941415815708,7.707827175163449,0.17026389033392444,76210175853380576,"121281, 24647, 4874",right,central_brain,efferent,visceral_circulatory,putative_primary,"cardiostimulation,energy_metabolism,stress_tolerance,hormone_regulation",right_corpus_cardiacum_nerve,l_NSC_CRZ,l_NSC_CRZ,NA,EFF_04,energy homeostasis
720575941565422999,-2.5423478240736066,2.1897500792224793,76144273741197741,"120794, 158427, 4426",right,ventral_nerve_cord,efferent,motor,16B,haltere_steering,right_first_abdominal_nerve,MNhm42,NA,MNhm42,EFF_17,flight-steering
720575941559314989,-2.2431205863722057,-2.678508277825561,75091079174612015,"89805, 228560, 4866",right,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,right_metathoracic_leg_nerve,femur_reductor,NA,Fe reductor MN,EFF_10,middle-hind leg
720575941574355016,-2.180464660621468,-2.1878521999637695,75161173041405890,"91281, 220572, 5010",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_metathoracic_leg_nerve,sternal_anterior_rotator_ventrolateral_ribbon,NA,Sternal anterior rotator MN,EFF_10,middle-hind leg
720575941572052381,-1.4750093574293197,2.4402393141467904,75934473447018391,"113877,196897,5396",right,ventral_nerve_cord,efferent,motor,08A,haltere_power,right_first_abdominal_nerve,hDVM MN,NA,hDVM MN,EFF_09,flight-energy-power
720575941720592698,2.2620408778421295,1.1357978621204232,75653410854557499,"106373, 210587, 5776",right,ventral_nerve_cord,efferent,motor,NA,NA,right_second_abdominal_nerve,EFFabg33,NA,MNad30,EFF_07,abdomen motor 1
720575941452313651,2.0877300148240994,1.1320072451312881,75162135583689439,"91461, 249604, 6755",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg12,NA,MNad02,EFF_07,abdomen motor 1
720575941608946921,4.877401912712277,1.9575816431720556,75161929156992060,"90250, 242440, 5795",right,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg22,NA,MNad02,EFF_03,abdomen-positioning
720575941481425026,1.8060457651845823,1.2205063143451538,75513429414489093,"100837, 233165, 6228",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg12,NA,MNad02,EFF_07,abdomen motor 1
720575941472471099,2.59917571594638,0.948722247191224,75372623139437924,"96857, 231164, 5930",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg10,NA,MNad14,EFF_07,abdomen motor 1
720575941471347808,5.8964045887224055,0.7657066622455456,75091904211140272,"88258, 253465, 6426",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,ovulation,abdominal_nerve_trunk,EFFabg43,NA,MNad04,EFF_15,abdomen-reproductive
720575941595761445,7.6406751518480185,0.26224303633764734,76005048349922361,"116343,202823,5525",right,ventral_nerve_cord,efferent,visceral_circulatory,27X,"diuresis,stress_tolerance,pain_threshold",right_second_abdominal_nerve,EFFabg37,NA,MNad21,EFF_04,energy homeostasis
720575941439209935,7.332935894035507,0.5926342049320075,75583248269090155,"102770, 215714, 5878",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,"diuresis,stress_tolerance,pain_threshold",right_second_abdominal_nerve,EFFabg38,NA,MNad54,EFF_04,energy homeostasis
720575941408576171,1.7285443191758998,1.5264059344013114,75021054363580115,"87218, 238976, 6229",right,ventral_nerve_cord,efferent,motor,12A,NA,right_fourth_abdominal_nerve,EFFabg25,NA,MNad44,EFF_07,abdomen motor 1
720575941513459290,0.7444311027757522,1.3099259176929297,75583317055232308,"103531, 218650, 5948",right,ventral_nerve_cord,efferent,motor,NA,NA,right_fourth_abdominal_nerve,EFFabg18,NA,MNad16,EFF_09,abdomen motor 1
720575941521271475,-1.9334327335126962,-2.6350222787182,75372485298426671,"98242, 225811, 4588",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,tibia_flexor,NA,MNhl68,EFF_10,middle-hind leg
720575941543372649,-2.119576847053349,-2.1927409133235987,75372210487350659,"96914, 218721, 4764",right,ventral_nerve_cord,efferent,motor,17X,leg_motor,right_metathoracic_leg_nerve,trochanter_extensor_MetaLN,NA,Sternotrochanter MN,EFF_10,middle-hind leg
720575941562065920,-2.1859292144544757,-2.23126834242746,75161379267044817,"91624, 226745, 5288",right,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,right_metathoracic_leg_nerve,pleural_remotor_and_abductor_dorsomedial_ribbon,NA,MNhl29,EFF_10,middle-hind leg
720575941562430983,-0.9788548106916537,2.060045365401063,75723504653686218,"108014,200967,5493",right,ventral_nerve_cord,efferent,motor,NA,haltere_motor,right_first_abdominal_nerve,MNad29,NA,MNad29,EFF_09,flight-energy-power
720575941649945329,-1.957264101005372,-2.335433300427642,75301910462528446,"95215, 219647, 4709",right,ventral_nerve_cord,efferent,motor,20A.22A,leg_motor,right_first_abdominal_nerve,tergotrochanter_extensor_MetaAN,NA,MNhl02,EFF_10,middle-hind leg
720575941651528177,-1.888568078971684,-2.511845465592583,75372416578785108,"97111, 223399, 4518",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_10,middle-hind leg
720575941552926747,-1.8885654563673129,-2.283711906365607,75302116554162439,"95568, 226904, 4564",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,tarsus_depressor_B,NA,Acc. ti flexor MN,EFF_10,middle-hind leg
720575941428327160,-1.7515317554243148,-2.9603925904552604,75442854042408693,"98788, 227105, 4530",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,long_tendon_muscle_B,NA,ltm MN,EFF_10,middle-hind leg
720575941436955103,-0.9764854068525424,2.0584327021320212,74950685350813931,"84537,238139,5138",right,ventral_nerve_cord,efferent,motor,NA,NA,right_first_abdominal_nerve,MNad26,NA,MNad26,EFF_09,flight-energy-power
720575941564336128,0.032008731865109,1.3843730726917158,75091216882264638,"88851, 232631, 5976",right,ventral_nerve_cord,efferent,motor,03B,NA,right_second_abdominal_nerve,EFFabg28,NA,MNad47,EFF_09,abdomen motor 2
720575941565200438,1.4643593673936735,0.9967650213916635,75442991883817608,"98450, 231339, 5986",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg13,NA,MNad01,EFF_07,abdomen motor 1
720575941632513004,7.674973571800398,0.2784079352100233,75442854377897165,"99246, 227321, 5792",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,"diuresis,stress_tolerance,pain_threshold",right_fourth_abdominal_nerve,EFFabg36,NA,MNad18,EFF_04,energy homeostasis
720575941493956734,6.6655364876024015,0.36149013430670224,75232228980413632,"93431, 240396, 5051",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg44,NA,MNad13,EFF_15,abdomen-reproductive
720575941542351621,1.5762033705942045,1.1602224150379037,75583454494219908,"103808, 222774, 5977",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg18,NA,MNad16,EFF_07,abdomen motor 1
720575941507184478,6.004044616722276,-0.8143014869014886,75513154469675149,"102378, 224704, 6047",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,ENXXX226,NA,ENXXX226,EFF_16,thoracic-abdominal
720575941430524686,1.6651924793950925,1.2849050799091195,75442991883985356,"99174, 230607, 6052",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg18,NA,MNad16,EFF_07,abdomen motor 1
720575941519896174,6.912911975883668,1.2519480028827519,75513360628383322,"100984, 230164, 6138",right,ventral_nerve_cord,efferent,visceral_circulatory,13B,NA,abdominal_nerve_trunk,MNad07,NA,MNad07,EFF_05,abdomen-ureter
720575941542184477,2.221291476988019,1.0018628874500106,75021054363487917,"87221, 239371, 6177",right,ventral_nerve_cord,efferent,motor,NA,NA,right_fourth_abdominal_nerve,EFFabg10,NA,MNad14,EFF_07,abdomen motor 1
720575941650150129,6.875117385887331,0.3862341681201791,75442854377643176,"100051, 226976, 5697",right,ventral_nerve_cord,efferent,visceral_circulatory,00B,"diuresis,stress_tolerance,pain_threshold",right_fourth_abdominal_nerve,EFFabg49,NA,MNad13,EFF_15,abdomen-reproductive
720575941439876319,6.120539272331399,-0.04922043888970862,74950754338645289,"85503, 240568, 6165",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,"diuresis,stress_tolerance,pain_threshold",right_fourth_abdominal_nerve,EFFabg36,NA,MNad38,EFF_15,energy homeostasis
720575941588920631,1.7849224304191478,1.5749684611041879,75232160529436272,"92697, 238097, 6090",right,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg14,NA,MNad10,EFF_07,abdomen motor 1
720575941575596648,-0.47057834813672206,1.336171034880434,75723710812330157,"107878, 207422, 5576",right,ventral_nerve_cord,efferent,motor,03B,NA,right_second_abdominal_nerve,EFFabg28,NA,MNad34,EFF_09,abdomen motor 2
720575941610064102,-1.7102028484113803,-2.8880069217006827,75372416578761768,"96514, 223570, 4517",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,tarsus_depressor_B,NA,Acc. ti flexor MN,EFF_10,middle-hind leg
720575941539565916,-1.7334064597852816,-2.662720795563905,74881553422953349,"83726,274477,4678",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,tarsus_levator_D,NA,MNhl65,EFF_10,middle-hind leg
720575941665281011,-1.7592546100385758,-2.68197810261652,75302254127133201,"94622, 230846, 5004",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_metathoracic_leg_nerve,accessory_trochanter_flexor_MetaLN,NA,Acc. tr flexor MN,EFF_10,middle-hind leg
720575941463793552,-1.6039666290052519,-2.691338058404179,74881415917077220,"83500,271855,4594",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_metathoracic_leg_nerve,accessory_tibia_flexor_C,NA,Ti extensor MN,EFF_10,middle-hind leg
720575941538082453,-1.881689941383182,-2.564804788521982,75302322712598624,"95774, 231933, 4555",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,tibia_flexor,NA,MNhl68,EFF_10,middle-hind leg
720575941573296822,-1.8322860355146517,-2.9645450076381827,75232091407445515,"93653, 236456, 4594",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,long_tendon_muscle_B,NA,ltm1-tibia MN,EFF_10,middle-hind leg
720575941531470821,-1.9880611057050814,-2.3759582003872013,75302185407375626,"95237, 229270, 4888",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_metathoracic_leg_nerve,accessory_trochanter_flexor_MetaLN,NA,Acc. tr flexor MN,EFF_10,middle-hind leg
720575941447103669,-2.1335009689100426,-2.906067605904779,75302254059837762,"96180, 231330, 4670",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,long_tendon_muscle_B_femur,NA,ltm1-tibia MN,EFF_10,middle-hind leg
720575941594396267,6.26608904650134,0.06206894309118738,75302323047960686,"95958, 232957, 5796",right,ventral_nerve_cord,efferent,visceral_circulatory,13B,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg47,NA,MNad03,EFF_15,abdomen-ureter
720575941445324564,-1.7244240398176298,-2.6819777449886515,75231885382994627,"94181, 230925, 5016",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,accessory_trochanter_flexor_MetaLN,NA,Acc. tr flexor MN,EFF_10,middle-hind leg
720575941685793804,1.3298960571519707,1.108620766707216,75583523146802242,"102567, 224008, 5804",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg13,NA,MNad01,EFF_07,abdomen motor 1
720575941627566474,-1.9729878062971224,-2.5570350846569205,75232366284899765,"93924, 244509, 4443",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,tibia_flexor,NA,MNhl68,EFF_10,middle-hind leg
720575941584932486,-1.9578577632673373,-2.5922504624645377,75372347859363713,"97954, 223183, 4550",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,accessory_tibia_flexor_A,NA,MNhl68,EFF_10,middle-hind leg
720575941690760923,2.4332353418104082,1.019919756956849,75021054363431847,"87218, 239139, 6150",right,ventral_nerve_cord,efferent,motor,06A,NA,right_fourth_abdominal_nerve,EFFabg27,NA,MNad11,EFF_07,abdomen motor 1
720575941593984645,1.9719162379733899,1.20421398074225,75443060670221311,"98354, 233411, 6175",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg12,NA,MNad02,EFF_07,abdomen motor 1
720575941656564504,1.860076995693864,0.838274602003848,75443060603498796,"98341, 231494, 6059",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg13,NA,MNad05,EFF_07,abdomen motor 1
720575941688509403,-0.11038247296887539,1.4360250273425912,75793942117842395,"110246, 203833, 5630",right,ventral_nerve_cord,efferent,motor,03B,NA,right_second_abdominal_nerve,EFFabg28,NA,MNad32,EFF_09,abdomen motor 2
720575941559306355,-1.6391252631910433,-2.7436997851650435,75231954102413963,"92168, 233226, 4996",right,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,right_metathoracic_leg_nerve,trochanter_flexor_posterior_soma,NA,Tr flexor MN,EFF_10,front leg
720575941663433340,2.048013420902909,0.8453112879474495,75232160529384677,"93788, 239576, 6062",right,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg14,NA,MNad16,EFF_07,abdomen motor 1
720575941701080794,6.2853804474107635,1.0287524500568261,74951304161803618,"84509, 256345, 6634",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,abdominal_nerve_trunk,EFFabg40,NA,MNad17,EFF_15,abdomen-reproductive
720575941661415804,6.294883335136594,1.0043772497852181,75162272754261271,"90720, 252999, 5758",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,ovulation,abdominal_nerve_trunk,EFFabg43,NA,MNad17,EFF_15,abdomen-reproductive
720575941551439643,5.9265344982377846,0.8266094961841467,75091698053056892,"89958, 247590, 6575",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg05,NA,MNad49,EFF_15,abdomen-reproductive
720575941479099969,6.2527547722093475,-0.8300721606533196,75583729305448166,"102680, 229686, 5878",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,ENXXX226,NA,ENXXX226,EFF_16,thoracic-abdominal
720575941402863216,9.16194447328967,-3.2869518956463053,75437011947015898,"98610, 52365, 830",right,central_brain,efferent,motor,putative_primary,proboscis_motor,right_maxillary-labial_nerve,MN4a,MN4a,NA,EFF_01,proboscis-antenna
720575941612641433,2.625627899669827,0.8614853659351205,75372623072993792,"97112, 230339, 5883",right,ventral_nerve_cord,efferent,motor,19A,NA,abdominal_nerve_trunk,EFFabg11,NA,MNad11,EFF_07,abdomen motor 1
