root_id,UMAP1,UMAP2,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941519408300,-3.8829630893578693,-8.755843885919406,77688674925662312,"164142, 48334, 3109",left,optic_lobe,visual_projection,NA,NA,NA,auto:LC21,NA,NA,left visual
720575941519423411,3.4322877842078037,9.782744637945344,74592312609044132,"75651, 44626, 2723",right,optic_lobe,visual_projection,VPNv1,visual,LC17,LC17,NA,NA,right visual
720575941519428206,-7.653242020021932,4.577773801305937,75793391556026938,"109018, 188103, 2351",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,03A,NA,IN03A071,NA,IN03A071,NA,leg VNC
720575941519432046,-11.265418438326376,0.6711237945348489,76286660698151184,"124119, 207986, 5152",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,12B,NA,IN12B048,NA,IN12B048,NA,leg VNC
720575941519433139,4.794234367001993,1.7366768040448894,73536712324210134,"44115, 42841, 1171",right,optic_lobe,visual_projection,NA,NA,MTe51,MTe51,NA,NA,inferior brain
720575941519434350,-3.689441112886923,10.161655656316922,75794973043840277,"108585, 234628, 6062",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,NA,NA,INXXX923_f,NA,INXXX122,NA,abdominal VNC
720575941519435187,0.07740356950853584,15.294393769720243,74240331449259766,"64877,40692,2743",right,optic_lobe,visual_projection,NA,visual,LC12,LC12,NA,NA,right visual
720575941519438508,5.939736457456095,-8.652813681146457,77829069286182161,"169205, 37453, 4871",left,central_brain,central_brain_intrinsic,LHl4_dorsal,NA,LHAV4g17,LHAV4g17,NA,NA,left olfactory
720575941519438958,-3.537077574144857,10.866863481023953,75443266560416541,"99561, 238288, 5224",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,NA,NA,INXXX396,NA,INXXX396,NA,abdominal VNC
720575941519439214,-3.850433735262411,12.114346734502957,75302460486676436,"95672, 237524, 5704",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,01A,NA,INXXX346,NA,INXXX346,NA,abdominal VNC
720575941519443160,-9.34107914389278,-9.48929763652976,75084756513245262,"88294, 39593, 3104",right,central_brain,central_brain_intrinsic,VLPa2,NA,CB0744,CB0744,NA,NA,left visual
720575941519446744,-1.8306588214745694,6.246691457250762,75999755742126958,"116550, 45884, 857",right,central_brain,central_brain_intrinsic,putative_primary,NA,CB0031,CB0031,NA,NA,flange median bundle
720575941519448792,5.98342332421635,-2.3103981099336863,75366094520983701,"97071, 36604, 4990",right,central_brain,central_brain_intrinsic,CLp1_or_SLPpm2,NA,CB1532,CB1532,NA,NA,superior brain
720575941519451758,-10.664638904940144,3.8522825159818392,75722060806368147,"107160, 158727, 2646",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,20A.22A,NA,IN20A.22A076,NA,IN20A.22A076,NA,leg VNC
720575941519452014,-8.008210567842974,4.76076435230081,76004291697336220,"116677, 181203, 2651",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,14A,NA,IN14A105,NA,IN14A105,NA,leg VNC
720575941519453038,-7.855581669222371,-0.335892178794695,76496117327886823,"130237, 158197, 3930",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,06B,NA,IN06B054,NA,IN06B054,NA,dorsal VNC
720575941519453550,-7.564608482729452,0.8438792743474713,76005460398122026,"115004, 216546, 4408",right,central_brain,descending,putative_primary,NA,DNpe056,DNpe056,DNxn168,postural control,leg VNC
720575941519454574,-9.235956577669638,0.9626608409673441,76144823228890063,"119064, 174640, 3535",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,12A,proprioception,IN12A005,NA,IN12A005,NA,leg VNC
720575941519457902,-3.878013758074301,12.197409860113309,75654098116117681,"105205, 230939, 5908",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,01A,NA,INXXX382,NA,auto:INXXX246,NA,abdominal VNC
720575941519458776,2.052031131375773,-3.733022936364961,76703031470810944,"136396, 34710, 3088",left,central_brain,central_brain_intrinsic,WEDa2,NA,PLP021,PLP021,NA,NA,inferior brain
720575941519459950,-7.302198795687215,1.3256724991590252,76847686304861261,"140461, 150457, 4367",left,ventral_nerve_cord,ascending,19B,NA,AN19B044,AN_GNG_13,AN19B044,head orienting,dorsal VNC
720575941519462510,-10.602057842623251,-3.751182564279391,75584347780492808,"103700, 249336, 5795",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,NA,NA,INXXX378,NA,INXXX378,NA,abdominal VNC
720575941519463278,-8.7217773479333065,2.505316964605498,76140974602692327,"120325, 61007, 2252",right,central_brain,descending,putative_primary,NA,DNg108,DNg108,DNg108,postural control,leg VNC
720575941519463790,-7.944529919039266,4.548187962988066,75793529263763222,"109570, 190575, 3505",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,03A,NA,IN03A071,NA,IN03A071,NA,leg VNC
720575941519464046,-8.406018642794148,2.6401002325803518,75930968015348134,"113724, 92500, 2668",left,central_brain,descending,MX3,walking,DNg97,DNg97,DNg97,walking,leg VNC
720575941519467630,-9.454883961092488,0.9079525985509622,75934748123711281,"112755, 204891, 4682",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,02A,NA,IN02A014,NA,IN02A014,NA,leg VNC
720575941519468654,-11.688618091951861,4.849043122747588,76143792302287171,"118815, 145102, 2926",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,NA,leg_cpg,INXXX466,NA,INXXX466,NA,leg VNC
720575941519472750,-8.895086674105187,1.266909471967863,75935160440434480,"112839, 218272, 4633",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,17A,NA,IN17A043,NA,IN17A043,NA,leg VNC
720575941519476334,-11.47797813833858,4.7794873633176564,76355241863891571,"125743, 155305, 1950",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,14A,NA,IN14A002,NA,IN14A002,NA,leg VNC
720575941519478894,-10.421366123568072,0.9083491482526529,75935367069281156,"113408, 223632, 6652",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,NA,NA,INXXX147,NA,INXXX147,NA,leg VNC
720575941519482222,-10.741345791231646,4.003217689016508,76214504375482369,"120964, 154227, 1935",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,13B,NA,IN13B055,NA,IN13B055,NA,leg VNC
720575941519487704,7.342562766660197,-0.37023852088148695,74873307153293915,"82242, 28825, 4983",right,central_brain,central_brain_intrinsic,putative_primary,NA,LHAV6h1,LHAV6h1,NA,NA,superior brain
720575941519489646,-12.140418438326375,0.5527020909578074,75653548091889897,"106281, 214020, 4889",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,21A,proprioception,IN21A009,NA,IN21A009,NA,leg VNC
720575941519492206,-10.515345005404013,0.9084110774785747,76075760825800312,"118663, 214833, 6061",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,19B,NA,IN19B015,NA,IN19B015,NA,leg VNC
720575941519492718,-8.762219814669152,4.15731739185159,76848923457174197,"139681, 186719, 5270",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,03A,NA,IN03A030,NA,IN03A030,NA,leg VNC
720575941519499992,15.903692813504684,1.018025628545927,76422037866146846,"127664, 48251, 4430",left,central_brain,central_brain_intrinsic,DM6_IbSpsP,NA,IbSpsP,IbSpsP,NA,NA,central complex related
720575941519503214,-10.153136639009974,0.8688061156064739,75161654144542237,"90208, 233664, 5169",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,19A,NA,IN19A045,NA,IN19A045,NA,leg VNC
720575941519506392,3.206890674222453,-1.0214074931352861,75577406777680061,"103926, 41672, 4461",right,central_brain,central_brain_intrinsic,putative_primary,NA,IB016,IB016,NA,NA,inferior brain
720575941519507672,-1.72996631086971,-2.2588903985231648,76984574831598701,"144886, 36456, 1850",left,central_brain,central_brain_intrinsic,ALl1_ventral,NA,CB2153,CB2153,NA,NA,lateral brain
720575941519509870,13.687228770841102,-6.584820040246797,76139738054587651,"120592, 23588, 3741",left,central_brain,central_brain_intrinsic,putative_primary,NA,FB4K,FB4K,NA,NA,central complex related
720575941519510744,13.855068774808394,-4.014684923669648,76914138240859194,"141719, 33500, 5369",left,central_brain,central_brain_intrinsic,DL1_dorsal,NA,FB7A,FB7A,NA,NA,central complex related
720575941519512536,-1.72794690550472,4.937593690374541,76491856384633053,"130891, 31638, 2594",right,central_brain,central_brain_intrinsic,CREa1_ventral,NA,mAL4,mAL4,NA,NA,flange median bundle
720575941519514478,-7.022810367952839,0.4728616692811718,76144686058435203,"120188, 170734, 4565",right,ventral_nerve_cord,ascending,07B,NA,AN07B057,AN_GNG_172,AN07B057,head orienting,dorsal VNC
720575941519516376,4.181312175382122,-3.5569813332765827,76984506783533769,"145166, 34258, 4535",left,central_brain,central_brain_intrinsic,CLp2,NA,CB1054,CB1054,NA,NA,superior brain
720575941519520622,5.905494304288371,-2.4223022542207966,75647225900467540,"105004, 26433, 5052",right,central_brain,central_brain_intrinsic,putative_primary,NA,"SMP060,SMP374","SMP060,SMP374",NA,NA,superior brain
720575941519525047,5.27334031640385,-12.71485591747458,77196094253071836,"151143, 47657, 5120",left,central_brain,central_brain_intrinsic,MBp,NA,KCab-p,KCab-p,NA,NA,left olfactory
720575941519525336,0.8860751110205484,-1.5534958920686968,75014800018740531,"87848, 53016, 2837",right,central_brain,central_brain_intrinsic,SLPa&l1_lateral,NA,WED038a,WED038a,NA,NA,posterior brain
720575941519525592,5.956361384976849,-10.054223783990693,76632387647842635,"134470, 25917, 2480",left,central_brain,central_brain_intrinsic,ALad1__prim,olfactory,VM4_adPN,VM4_adPN,NA,NA,left olfactory
720575941519528046,1.1998735386023356,-1.5783894143312704,75788581461487160,"110464,44420,3503",right,central_brain,central_brain_intrinsic,NA,NA,NA,auto:CB0309,NA,NA,posterior brain
720575941519528302,3.8834811168799237,-2.259167917749239,74944225049018879,"85818, 46629, 2585",right,central_brain,central_brain_intrinsic,putative_primary,NA,PLP010,PLP010,NA,NA,superior brain
720575941519528558,4.483662219632611,-0.7465286336153281,75436669356155462,"99761, 41527, 4622",right,central_brain,central_brain_intrinsic,DM3_dorso_lateral,NA,SMP319,SMP319,NA,NA,superior brain
720575941519533016,7.290680976499064,-2.910642393609834,75787826016635962,"110423, 21289, 5186",right,central_brain,central_brain_intrinsic,SMPad1,NA,SMP103,SMP103,NA,NA,superior brain
720575941519533678,4.29978951989506,4.108347169378447,74451231657797872,"70269, 33925, 3327",right,optic_lobe,visual_projection,VPNd2,visual,LC10d,LC10d,NA,NA,right visual
720575941519536051,-0.8715645355096031,-0.7441850385874045,75788924991249792,"110462, 53775, 3073",right,central_brain,central_brain_intrinsic,PSa1,NA,PS095,PS095,NA,NA,posterior brain
720575941519537880,6.246451945889933,-1.2592859349458945,75154850782298989,"91450, 32216, 4700",right,central_brain,central_brain_intrinsic,VLPd&p1_posterior,NA,CB3194,CB3194,NA,NA,superior brain
720575941519545048,3.690202327359659,-1.78232396461661,76492269171708058,"129560, 44356, 4544",left,central_brain,central_brain_intrinsic,DM1_dorsal,NA,CB3083,CB3083,NA,NA,inferior brain
720575941519545779,-1.2085119766106773,5.7337553419858684,76421556226125461,"127616, 34757, 2234",right,central_brain,central_brain_intrinsic,putative_primary,NA,CB0262,CB0262,NA,NA,flange median bundle
720575941519547864,-9.255125431429402,-9.439606436273412,78251212629401359,"180379, 35228, 3379",left,optic_lobe,visual_projection,NA,visual,LC12,LC12,NA,NA,left visual
720575941519554776,-2.1654848140587974,-3.6471660218446984,76562431555735824,"132205, 38578, 3633",left,central_brain,central_brain_intrinsic,PSa1,NA,CB3321,CB3321,NA,NA,lateral brain
720575941519555032,7.102932544339639,-2.935490377923799,76843769429092062,"140284, 33602, 4949",left,central_brain,central_brain_intrinsic,DM3_dorso_medial,NA,SMP510b,SMP510b,NA,NA,superior brain
720575941519556312,8.090281100858194,-2.383055933496309,76562224927530587,"132968, 31279, 1844",left,central_brain,central_brain_intrinsic,FLAa2,NA,CB2490,CB2490,NA,NA,superior brain
720575941519556462,6.919923396695597,-1.3741871199816005,75365751124586302,"98200, 26427, 5641",right,central_brain,central_brain_intrinsic,SLPpm3,NA,CB3498,CB3498,NA,NA,superior brain
720575941519560108,-2.580732731234091,6.527146092870878,77125380838185575,"149264, 37328, 1263",left,central_brain,central_brain_intrinsic,putative_primary,NA,CB0713,CB0713,NA,NA,flange median bundle
720575941519560408,1.232583375562174,2.632930985906767,74591625481146341,"75699, 24328, 2890",right,central_brain,central_brain_intrinsic,VLPl2_medial,NA,CB3402,CB3402,NA,NA,lateral brain
720575941519566446,5.963283153165325,-9.589646109124974,77969531762769543,"172147, 30048, 4427",left,central_brain,central_brain_intrinsic,LHl4_dorsal,NA,CB2831,CB2831,NA,NA,left olfactory
720575941519568494,4.365376563657266,3.1635966219693894,74451300377256569,"69920, 34958, 3326",right,optic_lobe,visual_projection,VPNd2,visual,LC10d,LC10d,NA,NA,inferior brain
720575941519571310,14.791266055692178,-2.303852327844454,75858744181402199,"112363, 37381, 4022",right,central_brain,central_brain_intrinsic,DM4_CX_p,NA,PFNp_d,NA,NA,NA,central complex related
720575941519572440,7.037421317685586,-2.8575942597597375,76914138240651264,"142200, 34804, 5303",left,central_brain,central_brain_intrinsic,SMPpd1,NA,SMP346,SMP346,NA,NA,superior brain
720575941519579864,5.9936104732642015,-13.694823988458467,76844250398372589,"140883, 48721, 4713",left,central_brain,central_brain_intrinsic,MBp,NA,KCg-m,KCg-m,NA,NA,left olfactory
720575941519584947,1.0404257494101357,-2.4091959080904255,77055287374683669,"146537, 46298, 2706",left,central_brain,central_brain_intrinsic,DM5_ventral,NA,CB1339,CB1339,NA,NA,posterior brain
720575941519589848,1.2882308679709267,-1.8187835297792685,75576582009906758,"103827, 16803, 4019",right,central_brain,central_brain_intrinsic,putative_primary,NA,AOTU019,AOTU019,NA,NA,posterior brain
720575941519591384,2.4331787544379075,-1.3782233081072102,76069919065967030,"117008, 39818, 3644",right,central_brain,central_brain_intrinsic,putative_primary,NA,VES045,VES045,NA,NA,superior brain
720575941519591790,7.595657916654092,0.8521343388349284,74943813403463443,"84182, 34600, 5229",right,central_brain,central_brain_intrinsic,SLPpl3,NA,CB1335,CB1335,NA,NA,right olfactory
720575941519592408,1.008027763951762,-3.588477619668794,77196162570278829,"150952, 50298, 3672",left,central_brain,central_brain_intrinsic,putative_primary,NA,PLP142,PLP142,NA,NA,left visual
720575941519592620,-9.830271152864949,3.554858676412748,76282124407416107,"123119, 72948, 2094",right,ventral_nerve_cord,ascending,10B,NA,AN10B037,AN_GNG_90,auto:AN10B037,proprioceptive,leg VNC
720575941519594606,2.6169117408881024,-1.962016352197481,76491856519630555,"130713, 32027, 3325",left,central_brain,central_brain_intrinsic,putative_primary,NA,LAL159,LAL159,NA,NA,inferior brain
720575941519600600,0.47566190539692166,-5.902915247461151,77969668732362429,"173899, 32953, 2780",left,optic_lobe,visual_projection,NA,NA,NA,auto:LC10d,NA,NA,left visual
720575941519603822,4.245606036771281,-2.9568510136812454,76350707116436674,"125800, 19360, 4708",left,central_brain,central_brain_intrinsic,SMPpv2_dorsal,NA,AVLP473,AVLP473,NA,NA,superior brain
720575941519604846,2.145243735898478,-3.6912491402834187,77477431388483983,"158318, 43282, 3651",left,central_brain,central_brain_intrinsic,LHl4_posterior,NA,LHPV2i1b,LHPV2i1b,NA,NA,inferior brain
720575941519608280,2.898333640683634,-4.62198949672873,77477431455619649,"159616, 43808, 3910",left,optic_lobe,visual_projection,VLPp&l1_lateral,visual,LC40,LC40,NA,NA,inferior brain
720575941519611608,-3.1022171062340904,5.296612016180204,75718624363111301,"108095, 56490, 992",right,central_brain,descending,putative_primary,NA,DNge055,DNge055,DNxl086,probing,flange median bundle
720575941519613656,7.395286174405557,0.6067578115255108,74662475798698015,"77494, 38366, 5001",right,central_brain,central_brain_intrinsic,SLPav2,NA,CB2179,CB2179,NA,NA,superior brain
720575941519614318,1.0401106792578532,-1.655206688424898,74944156598331441,"85348, 44008, 3732",left,central_brain,central_brain_intrinsic,putative_primary,NA,PS177,PS177,NA,NA,posterior brain
720575941519615598,-2.335650114428059,6.157758466222928,76562636976059936,"131818, 44065, 852",left,central_brain,central_brain_intrinsic,putative_primary,NA,CB0219,CB0219,NA,NA,flange median bundle
720575941519617646,1.149293752301676,2.6501054682523484,74943606641637596,"85954, 27460, 3067",right,central_brain,central_brain_intrinsic,VLPl2_medial,NA,CB3625,CB3625,NA,NA,lateral brain
720575941519623022,5.148506732572062,-2.5367634377687693,76843494484179610,"141002, 26326, 4723",left,central_brain,central_brain_intrinsic,DM6_dorso_lateral,NA,CB1831,CB1831,NA,NA,superior brain
720575941519631214,5.864057632077676,-2.8074877343385944,76632731983093423,"134376, 34872, 5170",left,central_brain,central_brain_intrinsic,DM4_dorsal,NA,SMP408_a,SMP408_a,NA,NA,superior brain
720575941519634542,5.673254104245647,-5.4577772698610545,77688125506000258,"165043, 32025, 4602",left,central_brain,central_brain_intrinsic,SLPav3,NA,CB0999,CB0999,NA,NA,superior brain
720575941519640942,7.699740501035197,0.19616312465970412,75154850849661684,"90272, 31197, 5066",right,central_brain,central_brain_intrinsic,LHl1,NA,CB3761,CB3761,NA,NA,right olfactory
720575941519645294,5.800934882749064,-5.401296862146212,76914000734272646,"142006, 29265, 4930",left,central_brain,central_brain_intrinsic,SMPp&v1_posterior,NA,SMPp&v1A_S02,SMPp&v1A_S02,NA,NA,superior brain
720575941519649134,6.593351932157023,-2.3207948289125695,75717663431285386,"108320, 28140, 5330",right,central_brain,central_brain_intrinsic,SMPpd1,NA,CB3771,CB3771,NA,NA,superior brain
720575941519650670,9.109929652799114,2.625613442876982,74521463432258804,"73342, 30118, 4938",right,central_brain,central_brain_intrinsic,VPNl&d1_dorsal,NA,CB1776,CB1776,NA,NA,right olfactory
720575941519652462,-1.0713143628945518,2.699119798162627,74662062676408846,"77802, 24919, 1957",right,central_brain,central_brain_intrinsic,VLPl1_or_VLPl5,NA,CB2187,CB2187,NA,NA,lateral brain
