id,UMAP1,UMAP2,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941656315353,-9.183857094193204,30.50332393537622,76142074247938950,"119160, 92500, 2581",left,ventral_nerve_cord,ascending,09B,NA,NA,AN09B030,AN_GNG_192,AN09B030,taste-touch,leg VNC
720575941656557529,1.020732868766085,13.743037604199465,76070193340186830,"117867, 47209, 1438",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX433,AN_GNG_PRW_2,ANXXX433,feeding,flange median bundle
720575941656710736,-15.325657020951018,-23.94927845109839,75577887209960444,"104199, 56149, 2123",right,central_brain,descending,LB7,NA,NA,DNge091,DNge091,DNut054,flight power,dorsal VNC
720575941656864724,2.6649211536400474,29.882914923535402,75654166701167143,"105392, 231825, 5377",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B053,AN_GNG_166,AN05B053,reproduction,abdominal VNC
720575941656903124,15.088684905623692,1.5851713646517358,76633143293560100,"134990, 48438, 1427",left,central_brain,descending,MD3,NA,NA,DNge101,DNge101,DNxl090,probing,flange median bundle
720575941657558296,0.2067814956658041,5.996184729443606,76988492311942587,"144032, 151726, 3817",left,ventral_nerve_cord,ascending,14B,NA,NA,AN14B012,AN_GNG_157,AN14B012,walking,leg VNC
720575941657679128,29.418061126326815,-1.96859655488867,76285560851197693,"124405, 175191, 3925",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B046,NA,AN10B046,proprioceptive,leg VNC
720575941657721624,4.727820266341461,17.223502539502192,76146129167163015,"119756, 213937, 4470",right,ventral_nerve_cord,ascending,09B,NA,NA,AN09B033,AN_multi_117,AN09B033,feeding,flange median bundle
720575941657879576,-17.635274063492528,17.520993613110598,76071705570922564,"118089,92500,2831",right,central_brain,descending,SMPpv2_ventral,escape_takeoff,NA,DNp06,DNp06,DNp06,threat response,leg VNC
720575941657989712,16.05670820579459,9.462091826306402,75436943294607340,"100311, 50458, 1046",right,central_brain,descending,putative_primary,NA,NA,DNge003,DNge003,DNxl109,probing,flange median bundle
720575941658066456,-15.596772323990566,16.683360480176027,76142074315420037,"119317, 92500, 2955",right,central_brain,descending,LB0_anterior,octopaminergic,NA,DNge138,DNge138,NA,taste-touch,lateral brain
720575941658542928,-1.3122461546904887,30.947591208325434,76425954406980280,"127832, 163901, 2790",right,ventral_nerve_cord,ascending,05B,NA,NA,AN05B078,AN_GNG_AVLP_2,AN05B078,taste-touch,leg VNC
720575941658595352,7.091766227339997,-34.0424180995359,76636717578559204,"134121, 154082, 4673",left,ventral_nerve_cord,ascending,06A,NA,NA,AN06A112,NA,AN06A112,head orienting,dorsal VNC
720575941658613784,-13.769627701187833,3.513535641537722,75864792032338360,"111368, 218357, 6108",right,central_brain,descending,MX3,reproduction,NA,DNge172,DNge172,DNad006,visceral control,abdominal VNC
720575941658621976,-15.753062378311855,-41.3965326320066,75648187570385917,"105982, 54235, 3474",right,central_brain,descending,PSp2,NA,NA,DNpe054,DNpe054,DNnt011,head orienting,dorsal VNC
720575941658641176,-23.895180832291345,15.569519423352299,76636717310535391,"134626, 154642, 3796",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B070,AN_GNG_179,AN07B070,postural control,leg VNC
720575941658893648,8.059627402877108,-37.75442752946751,76356617192859891,"124986, 194712, 5506",left,ventral_nerve_cord,ascending,06A,NA,NA,AN06A026,NA,AN06A026,flight steering 2,dorsal VNC
720575941658902040,0.912616480445162,-28.9610620509519,76847823676776711,"140614, 153971, 4127",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B091,NA,AN07B091,head orienting,dorsal VNC
720575941658910488,4.462130416487946,-11.367918587817137,75930968082723461,"114103, 92500, 2903",right,central_brain,descending,putative_primary,NA,NA,DNge026,DNge026,DNxn148,head orienting,leg VNC
720575941658936144,-17.447819839859704,17.50000514875513,75436462929374283,"100032,36468,3614",right,central_brain,descending,SMPpv2_ventral,NA,NA,DNp69,DNp69,DNp69,threat response,leg VNC
720575941658941264,2.5827003608696613,3.4780637253389908,76422655670537349,"128699, 66363, 1943",left,central_brain,descending,putative_primary,NA,NA,DNge079,AN_GNG_165,DNxl080,postural control,leg VNC
720575941659000400,7.151902068709627,17.428624533520743,76847754420371284,"140174, 152109, 2066",left,ventral_nerve_cord,ascending,01B,NA,NA,AN01B004,AN_GNG_162,AN01B004,feeding,leg VNC
720575941659040080,25.10109793052603,-19.065373040331778,76496942095757972,"129213, 184155, 4405",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B024,AN_AVLP_31,AN08B024,vibratory,lateral brain
720575941659115288,-3.6399532665259686,17.55438175092798,76216154247134999,"121571, 203827, 4323",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B096,AN_GNG_SAD_20,AN05B096,postural control,leg VNC
720575941659223888,0.3558993230812703,-19.500441170824946,75718968296109209,"107339, 66884, 2282",left,ventral_nerve_cord,ascending,06B,NA,NA,AN06B999,NA,AN06B026,head orienting,dorsal VNC
720575941659328592,-10.241716514969571,10.742312811718996,76212442992536217,"121036, 92500, 2726",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B010,AN_multi_61,AN08B010,taste-touch,dorsal VNC
720575941659400984,-19.49906648292611,-26.418604470385493,76282811736705493,"123430, 92500, 2779",left,central_brain,descending,MX3,NA,NA,DNg08_b,DNg08_b,DNg08,flight power,dorsal VNC
720575941659595320,3.3109632621758136,-30.77754650224584,76353180548039628,"125081, 92500, 2980",right,central_brain,descending,LB6,reaching,NA,DNg10,DNg10,DNg10,head orienting,dorsal VNC
720575941659653712,0.9283237348549519,-34.40437564958472,76001336760194651,"115189, 92500, 2797",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B049,SA_DMT_DMetaN_9,AN07B049,head orienting,dorsal VNC
720575941659661624,-4.25010527267526,-26.45039997209448,76282811803397183,"124469, 92500, 2827",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B052,AN_IPS_GNG_6,AN07B052,head orienting,dorsal VNC
720575941660289104,-4.9601603855140075,24.459979437695562,77125243802316260,"148588, 34051, 2805",right,ventral_nerve_cord,ascending,05B,NA,NA,AN05B099,AN_AVLP_22,AN05B099,taste-touch,lateral brain
720575941660533840,0.5975619445793783,-15.79861316789526,76632800166068825,"134679, 37020, 3255",left,central_brain,descending,WEDd1,NA,NA,DNa16,DNa16,DNa16,head orienting,dorsal VNC
720575941660948348,-10.121742378617032,14.207834624157963,75788855869625245,"109021,51919,1722",right,central_brain,descending,MX3,NA,NA,DNg40,DNg40,DNg40,taste-touch,lateral brain
720575941661127992,9.822646010970372,-34.79818592180152,76286385887449337,"123277, 199864, 5427",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B089,NA,AN07B089,flight steering 2,dorsal VNC
720575941661233976,3.7161368022911705,-17.30812320817846,75788718967689801,"109564, 48966, 3828",right,central_brain,descending,PSp2,NA,NA,DNpe011,DNpe011,DNxn104,flight power,posterior brain
720575941661275704,-3.9092692245490395,6.299623869763431,76212442992449164,"122698, 92500, 2695",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B047,AN_GNG_165,AN10B047,vibratory,leg VNC
720575941661415224,-20.49596513404916,-9.729436494006103,76633693385040522,"134812, 65408, 2740",left,central_brain,descending,LB12,flight,NA,DNg02_h,DNg02_h,DNg02,flight power,posterior brain
720575941661428280,9.397900451277987,-2.8890062343015117,76212443060018030,"121753, 92500, 3071",left,ventral_nerve_cord,ascending,02A,NA,NA,AN02A046,AN_GNG_82,AN02A046,walking steering,leg VNC
720575941662302844,-11.832693230057464,18.185187720166258,76566073755180866,"131654, 146701, 3922",left,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX108,AN_multi_103,ANXXX108,reproduction,lateral brain
720575941662395704,5.62310873374869,12.729561232434328,76777454597288358,"138683, 154844, 2946",left,central_brain,descending,putative_primary,NA,NA,DNd02,DNd02,DNd02,walking,leg VNC
720575941662397752,5.475985873793856,18.734338187085207,76566691962227690,"132767, 164042, 2964",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B026,AN_GNG_FLA_2,AN05B026,feeding,leg VNC
720575941662407992,-9.335690628433928,16.69314327131372,76773812129525339,"138251, 46647, 1669",left,central_brain,descending,MX7__prim,NA,NA,DNg29,DNg29,DNg29,taste-touch,lateral brain
720575941662445180,-24.244530807877283,27.178674124585207,76071705503959492,"117516, 92500, 2648",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B047,AN_AVLP_41,AN10B047,vibratory,lateral brain
720575941662495356,-16.17406476631235,-22.45074901689428,76212443059213936,"122274, 92500, 2824",right,central_brain,descending,LB7,flight,NA,DNg07,DNg07,DNut034,flight power,dorsal VNC
720575941662498940,20.061529983138332,2.1561967362032486,76637267334616150,"133901, 170671, 4761",right,ventral_nerve_cord,ascending,06B,NA,NA,AN06B068,NA,AN06B068,flight power,dorsal VNC
720575941662506040,-12.815822731400237,-0.3245119224919718,76070330845719641,"118581, 52625, 1539",right,central_brain,descending,putative_primary,NA,NA,DNg27,DNg27,DNg27,postural control,dorsal VNC
720575941662508600,-24.218367706680997,14.706995390759522,76848304780689585,"139824, 169266, 4533",left,ventral_nerve_cord,ascending,18B,NA,NA,AN18B053,AN_GNG_161,AN18B053,postural control,leg VNC
720575941662695992,4.8433188091271075,22.966300391064696,76281230852893154,"124106, 46914, 1306",left,central_brain,descending,MX3,NA,NA,DNg65,DNg65,DNg65,feeding,leg VNC
720575941662983224,-15.43497480049203,-40.97014103044409,76282811803923491,"123011, 92500, 3013",left,central_brain,descending,PSp2,NA,NA,DNpe054,DNpe054,auto:DNxn109,head orienting,dorsal VNC
720575941663102520,3.6579521785729088,10.51902141462427,76210862243239111,"121552, 45699, 1934",right,central_brain,descending,putative_primary,octopaminergic,NA,DNg34,DNg34,DNg34,reproduction,leg VNC
720575941663471740,0.25073109970022783,-21.573141671313223,76003673356506625,"115679, 162743, 3254",right,ventral_nerve_cord,ascending,03B,NA,NA,AN03B095,AN_GNG_175,AN03B095,head orienting,dorsal VNC
720575941663484028,7.472946990584629,10.965425871716556,76354486083524220,"126712, 132798, 2432",right,ventral_nerve_cord,ascending,01B,NA,NA,AN01B005,AN_GNG_SAD33,AN01B005,walking,leg VNC
720575941663484540,13.64422880515982,-0.6183790336980267,75864585739368049,"112401, 212260, 5485",left,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX318,AN_GNG_77,ANXXX318,walking steering,abdominal VNC
720575941663497084,12.958972800826327,-2.93593750108618,76282811736674139,"124877, 92500, 2770",left,central_brain,descending,WEDd1,steering,NA,DNa11,DNa11,DNa11,walking steering,leg VNC
720575941663518844,2.517723430251375,-14.385160065783447,76284461138407388,"124078, 142354, 3223",left,central_brain,descending,LB6,NA,NA,DNge033,DNge033,DNnt017,head orienting,dorsal VNC
720575941663701884,17.03554235801627,10.392183684216555,76915030653869826,"141937, 59776, 1636",left,central_brain,descending,putative_primary,NA,NA,DNg61,DNg61,DNfl017,probing,flange median bundle
720575941665097203,10.140326369857087,-2.9113889705075664,76001336827278745,"116307, 92500, 3035",right,central_brain,descending,putative_primary,NA,NA,DNge134,DNge134,DNxn073,walking steering,leg VNC
720575941665230067,15.311640609359044,-11.50659809221167,76212442992544826,"121704, 92500, 2728",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B097,AN_GNG_139,AN08B097,threat response,dorsal VNC
720575941666660595,-5.6019908298499415,-13.272964097155516,75648187637712049,"105829, 54677, 3808",right,central_brain,descending,putative_primary,NA,NA,DNpe014,DNpe014,DNxn119,flight power,posterior brain
720575941666666483,4.588301051711337,17.003531836377192,76424579949782569,"127333, 123316, 2506",right,ventral_nerve_cord,ascending,05B,NA,NA,AN05B106,AN_GNG_FLA_2,AN05B106,feeding,flange median bundle
720575941666925745,31.61310469016959,15.545910261975344,75930968082726321,"114008, 92500, 2904",right,central_brain,descending,MX12,NA,NA,DNg12_d,DNg12_d,DNnt010,head orienting,dorsal VNC
720575941667034355,2.2804626117699303,26.248961829052984,76071705503750429,"118493, 92500, 2574",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B069,AN_GNG_196,AN05B069,tactile,leg VNC
720575941667036081,-5.690259586716397,-31.56374988664525,76847823610128586,"141110, 153701, 4046",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B071,AN_GNG_175,AN07B071,head orienting,dorsal VNC
720575941667205553,-22.367924820328458,14.9834541309939,76071705504366435,"118601, 92500, 2793",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B015,AN_GNG_186,AN08B015,postural control,leg VNC
720575941667252211,-2.5330244411475515,22.666304968701418,76075760422879339,"117989, 214499, 4437",left,ventral_nerve_cord,ascending,VESa1,NA,NA,ANXXX151,AN_multi_71,ANXXX151,taste-touch,lateral brain
720575941667326707,23.2264736782067,2.500536583767947,76988766988051317,"144245, 160107, 2871",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B046,AN_GNG_166,AN10B046,proprioceptive,leg VNC
720575941667400179,16.565195907210605,-33.539080239428465,76356479619641029,"125965, 190952, 4968",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B071,NA,AN08B071,flight steering 2,dorsal VNC
720575941668397735,31.777487624739898,2.7618185509310327,76071705503987313,"117692, 92500, 2659",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B060,AN_AVLP_51,AN10B060,proprioceptive,lateral brain
720575941668463347,-3.245324503327117,23.357514761792242,76075691703730013,"118468, 211277, 4549",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B102,AN_AVLP_PVLP_5,AN05B102,taste-touch,lateral brain
720575941668465319,-13.688687454605802,-22.39267597307104,76212443059298713,"122435, 92500, 2850",right,central_brain,descending,LB7,NA,NA,DNge111,DNge111,DNxn144,flight power,posterior brain
720575941668481779,-6.308913837815029,16.24825611005884,75232572778756941,"92595, 250308, 5681",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX074,AN_multi_23,ANXXX074,postural control,abdominal VNC
720575941668526067,-17.914038788223966,18.385951422558843,76707292078540549,"136913, 161437, 3156",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B009,AN_GNG_165,AN08B009,threat response,leg VNC
720575941668649971,29.820727218245757,-2.0830796729459213,76145098106272692,"120241, 184096, 3343",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B046,auto:AN_GNG_165,AN10B046,proprioceptive,leg VNC
720575941668758449,-0.29786403074334517,-25.979881859911863,76353180548122734,"125133, 92500, 3009",left,ventral_nerve_cord,ascending,11B,NA,NA,AN11B012,NA,AN11B012,head orienting,dorsal VNC
720575941668844209,12.344268668746249,0.16011517535310565,76004223178958471,"115087, 178772, 3340",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B013,AN_GNG_158,AN07B013,walking,leg VNC
720575941668914609,-12.743592392349944,-21.924393273486082,75436256234228272,"98797, 30409, 1652",right,central_brain,descending,LB7,NA,NA,DNge145,DNge145,DNxn116,flight power,dorsal VNC
720575941669324019,-27.82269395484994,-19.63664493669409,76071705504454979,"117238, 92500, 2812",left,central_brain,descending,MX3,NA,NA,DNg42,DNg42,DNg42,flight steering 1,dorsal VNC
720575941669329139,1.1622360836022056,12.771611594067629,75718418204502889,"107076, 50641, 911",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX462a,AN_GNG_30,NA,feeding,flange median bundle
720575941669490163,3.04906760559012,7.6627959240542,75443129188832791,"99946, 234422, 5571",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX988,AN_GNG_IPS_13,auto:INXXX161,postural control,abdominal VNC
720575941669726129,6.939132083510654,25.154431723462164,76000511924818092,"114892, 69166, 1909",left,central_brain,descending,LB23,NA,NA,DNg85,DNg85,DNg85,probing,leg VNC
720575941669801905,17.05370413169791,10.977445982800539,77199461239202621,"149832, 149100, 4112",right,central_brain,descending,LB7__prim,NA,NA,DNg54,DNg54,DNg54,probing,flange median bundle
720575941669856945,4.592417586898104,10.672530554638923,76356204607913616,"126155, 182693, 4604",left,ventral_nerve_cord,ascending,03B,NA,NA,AN03B009,AN_GNG_12,AN03B009,postural control,leg VNC
720575941669864113,31.20552717552114,1.5521481264696677,76848029499940826,"140427, 161446, 2957",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B039,AN_GNG_165,AN10B039,proprioceptive,leg VNC
720575941670138033,2.415010083770052,17.812224768506105,76707360596891268,"136280, 161969, 2460",right,ventral_nerve_cord,ascending,09B,NA,NA,ANXXX977,AN_multi_70,AN09B033,feeding,flange median bundle
720575941670819495,6.23437582359244,-37.4839998256101,76004979429168253,"115671, 201238, 4773",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B032,NA,AN07B032,head orienting,dorsal VNC
720575941671012263,11.701391090010894,-2.206281520022338,76425748180851328,"128199, 158070, 2311",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B026,AN_multi_40,AN08B026,walking steering,leg VNC
720575941671272881,-8.5986577381141,22.501876257763914,76216016875358577,"120862, 200034, 4590",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B016,ANXXX005,AN08B016,taste-touch,leg VNC
720575941671438247,-15.656198631668792,4.116784714566285,75999412480508486,"115888, 36728, 2240",left,central_brain,descending,SMPpv2_dorsal,NA,NA,DNpe036,DNpe036,DNxn140,visceral control,flange median bundle
720575941671479207,9.098767150496736,-30.48791561235327,76282811736634736,"124351, 92500, 2757",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B025,AN_IPS_GNG_6,AN07B025,flight steering 2,dorsal VNC
720575941671493041,-3.6018351425177904,10.817283057080324,75859087107527254,"112264,47568,1386",left,ventral_nerve_cord,ascending,NA,NA,NA,AN_GNG_167,AN_GNG_167,NA,reproduction,leg VNC
720575941671947687,-9.569851051712735,-40.863779641283934,76563118348080135,"133049, 58984, 2181",left,central_brain,descending,LB7,NA,NA,DNge116,DNge116,auto:DNut042,head orienting,dorsal VNC
720575941672002727,-0.5840234939701403,-5.081552125109618,75930074528302246,"113840, 66804, 2148",left,ventral_nerve_cord,ascending,06B,NA,NA,AN06B039,AN_IPS_GNG_7,AN06B039,reproduction,leg VNC
720575941672613799,-15.133211265946132,18.942307852612547,75295656453793702,"96007, 34750, 2814",right,central_brain,descending,putative_primary,NA,NA,DNp45,DNp45,DNp45,threat response,leg VNC
