matrix_index,id,is_seed,olfactory_influence_norm_unsigned_forward_steady_state
412,720575940604086496,False,0.00022735362943064906
413,720575940604087230,False,0.000544627561470395
414,720575940604088288,False,0.010378972117489128
415,720575940604091308,False,0.0005239512784631999
416,720575940604093984,False,0.4930899827082377
417,720575940604094240,False,0.0002988824806150576
418,720575940604096614,False,0.0010249036961247084
419,720575940604099006,False,0.002080970076621706
420,720575940604100785,False,0.005759574218453089
421,720575940604101310,False,0.0008572426313916642
422,720575940604102880,False,0.006478113766055737
423,720575941639588127,False,0.003969601877121147
424,720575940604103200,False,0.3935726844487367
425,720575940604104625,False,0.002979727508537627
426,720575940604105137,False,0.00012217076820283238
427,720575940604106272,False,0.0017914656947921877
428,720575940604110513,False,0.012107728986494806
429,720575940604113442,False,0.00037066419104954434
430,720575940604114604,False,0.002450303249030954
431,720575940604119842,False,0.0005061511466646628
432,720575940604121004,False,0.00029081853342084166
433,720575940604121278,False,0.0002240145289610189
434,720575940604125105,False,0.005463455470084913
435,720575940604125286,False,0.0010042535860206913
436,720575940604125920,False,0.001290966822685243
437,720575940604126129,False,0.4017730984639742
438,720575940604130481,False,0.0009874785939802356
439,720575940604131296,False,0.48642247196164046
440,720575940604132710,False,0.4871332056435517
441,720575940604134577,False,0.00208853033938376
442,720575940604139180,False,0.004941763073987221
443,720575940604142453,False,0.0002415738061397326
444,720575940604147633,False,0.016825997069117072
445,720575940604150560,False,0.0033908453454189616
446,720575940604157361,False,0.006530976877948553
447,720575940604160172,False,0.005907984201602411
448,720575940604163761,False,0.06118262428153228
449,720575940604165856,False,0.006414877012528433
450,720575940604167712,False,0.003052229197692573
451,720575940604168224,False,0.10246231151454359
452,720575940604174438,False,0.2723336857949457
453,720575940604174882,False,0.000273051315187459
454,720575940604175394,False,0.00033152936547593646
455,720575940604179372,False,0.0002881811863590705
456,720575940604180140,False,8.406581402514581e-05
457,720575940604182374,False,0.08449388131859924
458,720575940604183654,False,0.00022456919385429816
459,720575940604187616,False,0.0004174823825757421
460,720575940604188384,False,0.00021429136569152461
461,720575940604191456,False,0.00038777227217809797
462,720575940604192992,False,0.0002713988051190996
463,720575940604195360,False,0.00201274828052873
464,720575940604196064,False,0.0029457523190173735
465,720575940604198828,False,0.00024546602964410885
466,720575940604199596,False,0.00023097200695894934
467,720575940604200364,False,0.0004018741028514464
468,720575940604201830,False,0.0044718480036965835
469,720575940604209580,False,0.0004055021998276396
470,720575940604212396,False,0.00033461217191389466
471,720575940604212838,False,0.0007775208080740102
472,720575940604213937,False,0.0006941142402817496
473,720575940604217534,False,0.002943177527246559
474,720575940604218028,False,0.00028788019349086874
475,720575940604221356,False,0.0002631738118546421
476,720575940604222944,False,0.02075561003060435
477,720575940604228454,False,0.0007958856209948732
478,720575940604229152,False,0.0002865328556734336
479,720575940604236768,False,0.002620441571447057
480,720575940604238513,False,0.0003404216098582902
481,720575940604238816,False,0.0002637526172215894
482,720575940604240230,False,0.005207974925655065
483,720575940604240416,False,0.08730565670569743
484,720575940604243902,False,0.0028217150754493293
485,720575940604246304,False,0.051609768652016726
486,720575940604247468,False,0.0002319076251256323
487,720575940604247985,False,0.0018062079555941778
488,720575940604248032,False,0.0001663377534646693
489,720575940604249790,False,0.0034215919325945245
490,720575940604250214,False,0.002845517070806038
491,720575940604255712,False,0.0002611273075716255
492,720575940604256102,False,0.007463428426019462
493,720575940604265440,False,0.0001113550001194194
494,720575940604267622,False,0.0027486483942095654
495,720575940604268134,False,0.006990958900105045
496,720575940604268972,False,0.0015097690182776019
497,720575940604272672,False,0.005470125432073537
498,720575940604273632,False,0.0018086564467827183
499,720575940604274534,False,0.16037542804676763
500,720575941616642773,False,0.0014825954407366592
501,720575940604278705,False,0.000643429459185453
502,720575940604281120,False,0.00031068454841243833
503,720575940604281888,False,0.005258718331079493
504,720575941489207605,False,0.0034106921431025002
