UMAP1,UMAP2,id,top_nt,side,region,super_class,hemilineage,cell_function,nerve,composite_cell_type,cell_class,cell_sub_class,cell_type,fafb_cell_type,manc_cell_type,neck_group,group,label,unordered_cluster,cluster,colours
24.234494228168135,-1.6866250156792582,720575941491127246,acetylcholine,left,neck_connective,ascending,09B,NA,NA,AN09B003,ascending,NA,AN09B003,AN_multi_27,AN09B003,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
27.258839626117354,0.04416878825102433,720575941491157454,acetylcholine,left,neck_connective,ascending,08B,NA,NA,AN08B012,ascending,,AN08B012,AN_multi_62,AN08B012,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
25.26368047694743,-0.10587261313523666,720575941491355086,acetylcholine,right,neck_connective,ascending,17A,NA,NA,AN17A015,ascending,NA,AN17A015,AN_GNG_94,AN17A015,IN,ascending_IN,NA,8,AN_19,#79B2E0
26.419470805926924,1.7906945825186789,720575941491410382,gaba,right,neck_connective,ascending,TBD,NA,NA,ANXXX144,ascending,,ANXXX144,AN_AVLP_GNG_16,ANXXX144,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
-32.03703592319905,14.575390446242434,720575941491584743,gaba,right,neck_connective,ascending,TBD,NA,NA,ANXXX200,ascending,NA,ANXXX200,AN_GNG_38,ANXXX200,IN,ascending_IN,NA,13,AN_04,#F35438
-27.086829166607256,14.423005688246828,720575941491585511,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN07B041,ascending,NA,AN07B041,SA_DMT_DMetaN_5,AN07B041,IN,ascending_IN,NA,5,AN_09,#EF9334
-0.09083814521252609,-1.5781504034432352,720575941491648999,gaba,left,neck_connective,ascending,TBD,NA,NA,ANXXX002,ascending,NA,ANXXX002,NA,ANXXX002,IN,ascending_IN,NA,3,AN_26,#2C8EC0
12.880853671832686,-16.512361895981687,720575941491649255,acetylcholine;gaba,right,neck_connective,descending,putative_primary;SMPpv1,reproduction,NA,oviDNa_a,descending,,oviDNa_a,oviDNa_a,NA,OUT,descending_OUT,oviDNa_a,22,DN_16,#C4B39C
-16.32684991856038,10.434120762404543,720575941491649511,acetylcholine,right,neck_connective,ascending,04B,NA,NA,AN04B023,ascending,NA,AN04B023,AN_SPS_IPS_5,AN04B023,OUT,ascending_OUT,NA,21,AN_07,#5BB86E
-22.136937122539873,7.22264014488135,720575941491761895,acetylcholine,left,neck_connective,descending,PSp2,NA,NA,DNp102,descending,,DNp102,DNp102,DNxn176,IN,descending_IN,NA,19,DN_06,#695B52
-25.52153108616292,6.351311790999514,720575941491764172,acetylcholine,left,central_brain,descending,PSp2,NA,NA,DNpe012,descending_neuron,NA,DNpe012,DNpe012,NA,OUT,descending_OUT,NA,19,DN_06,#695B52
-0.5791522038441846,-10.755586993637937,720575941491807463,acetylcholine,right,neck_connective,descending,putative_primary,NA,NA,DNp56,descending,,DNp56,DNp56,DNp56,OUT,descending_OUT,NA,2,DN_12,#9FB555
-19.351027469829912,10.892242062148195,720575941491972327,glutamate;gaba,left,neck_connective,descending,putative_primary,NA,NA,DNge084,descending,,DNge084,DNge084,DNxn121,IN,descending_IN,NA,21,DN_07,#5BB86E
0.7857785413700392,-6.866586577835935,720575941491992807,acetylcholine,right,neck_connective,descending,putative_primary,walking,NA,DNg100,descending,,DNg100,DNg100,DNg100,IN,descending_IN,DNg100,3,DN_26,#2C8EC0
17.434081096454268,-25.39092482322778,720575941492076007,serotonin,left,central_brain,descending,SMPpv1,neuromodulatory,NA,DNpe048,descending,NA,DNpe048,DNpe048,NA,OUT,descending_OUT,DNpe048,9,DN_14,#3D9D98
-28.013939838604326,11.92525540595923,720575941492153214,acetylcholine,left,neck_connective,ascending,07B,NA,NA,AN07B069,ascending,NA,AN07B069,NA,AN07B069,IN,ascending_IN,NA,13,AN_04,#F35438
20.04163457850993,12.310798275527102,720575941492283312,acetylcholine,right,neck_connective,ascending,10B,NA,NA,AN10B046,ascending,NA,AN10B046,AN_GNG_165,AN10B046,OUT,ascending_OUT,NA,6,AN_22,#FA4141
24.33585645656169,20.152400600966555,720575941492419504,acetylcholine,left,neck_connective,ascending,10B,NA,NA,AN10B053,ascending,NA,AN10B053,AN_AVLP_53,AN10B053,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
4.434416312976484,8.109970676955324,720575941492467070,acetylcholine,left,neck_connective,ascending,07B,NA,NA,AN_GNG_179,ascending,NA,AN_GNG_179,AN_GNG_179,NA,IN,ascending_IN,NA,15,AN_24,#41A4D5
-33.04517648716389,16.813090908583742,720575941492504958,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN07B072,ascending,NA,AN07B072,AN_IPS_GNG_6,AN07B072,IN,ascending_IN,NA,5,AN_09,#EF9334
6.537651080890303,-9.85665262931909,720575941492588976,acetylcholine;gaba,left,neck_connective,descending,putative_primary,NA,NA,DNge103,descending,,DNge103,DNge103,DNxl123,IN,descending_IN,NA,2,DN_12,#9FB555
-37.18075464268147,12.63179837470923,720575941492684208,serotonin,left,neck_connective,descending,PSp2,NA,NA,DNpe054,descending,NA,DNpe054,DNpe054,DNut046,IN,descending_IN,NA,16,DN_05,#9C9286
26.78746892909587,-10.691105258408445,720575941492685232,gaba,right,neck_connective,ascending,05B,NA,NA,AN05B024,ascending,NA,AN05B024,AN_GNG_SAD_6,AN05B024,IN,ascending_IN,NA,7,AN_18,#E92F2F
20.35981657008708,-6.31594218010034,720575941493018032,gaba,right,neck_connective,ascending,TBD,NA,NA,ANXXX106,ascending,NA,ANXXX106,AN_GNG_127,ANXXX106,IN,ascending_IN,NA,1,AN_20,#409D3D
-37.89279459019124,8.95581017738257,720575941493021104,serotonin,right,neck_connective,descending,PSp2,NA,NA,DNpe054,descending,NA,DNpe054,DNpe054,DNut046,IN,descending_IN,NA,16,DN_05,#9C9286
-16.85440919895589,19.44543992286597,720575941493106119,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN07B046,ascending,NA,AN07B046,SA_DMT_ADMN_1,AN07B046,IN,ascending_IN,NA,14,AN_08,#D73029
