display_name,root_id,cell_representative_point_id,cell_type,cell_class,cell_sub_class,super_class,cluster,side,neurotransmitter,body_part_sensory,body_part_effector
leg_proprioceptive,720575941451454286,25255,SNcs01f,campaniform_sensillum_neuron,front_leg_campaniform_sensillum_neuron,sensory,,left,acetylcholine,front_leg,
leg_proprioceptive,720575941408541999,25862,SNta21,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941662116732,25976,SNpp45,,,sensory,,left,acetylcholine,front_leg,
leg_proprioceptive,720575941353553712,26032,SNta21,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941663849596,26063,SNpp45,hair_plate_neuron,front_leg_hair_plate_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941539399629,26065,SNpp51,orphan_neuron,middle_leg_orphan_neuron,sensory,,left,acetylcholine,middle_leg,
leg_tactile,720575941442686415,26101,SNta21,bristle_neuron,hind_leg_bristle_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941703766746,26147,CS,orphan_neuron,front_leg_orphan_neuron,sensory,,left,acetylcholine,front_leg,
leg_tactile,720575941460659652,26157,SNta25,bristle_neuron,front_leg_bristle_neuron,sensory,,right,acetylcholine,front_leg,
leg_tactile,720575941679702461,26195,SNta45,bristle_neuron,front_leg_bristle_neuron,sensory,,right,acetylcholine,front_leg,
leg_tactile,720575941555208193,26237,SNta21,bristle_neuron,middle_leg_bristle_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941614876892,26333,SNpp45,hair_plate_neuron,middle_leg_hair_plate_neuron,sensory,,right,acetylcholine,middle_leg,
leg_tactile,720575941637821045,26409,SNta38,bristle_neuron,middle_leg_bristle_neuron,sensory,,right,gaba,middle_leg,
leg_proprioceptive,720575941500602530,26440,SNpp45,hair_plate_neuron,middle_leg_hair_plate_neuron,sensory,,right,acetylcholine,middle_leg,
leg_tactile,720575941563139986,26452,SNta28,bristle_neuron,middle_leg_bristle_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941515789123,26538,SNta21,orphan_neuron,middle_leg_orphan_neuron,sensory,,left,acetylcholine,middle_leg,
leg_tactile,720575941587805150,26556,SNta44,bristle_neuron,middle_leg_bristle_neuron,sensory,,left,acetylcholine,middle_leg,
leg_tactile,720575941548454068,26626,SNta21,bristle_neuron,front_leg_bristle_neuron,sensory,,left,acetylcholine,front_leg,
leg_proprioceptive,720575941565861383,26628,CS,orphan_neuron,front_leg_orphan_neuron,sensory,,left,acetylcholine,front_leg,
leg_proprioceptive,720575941470596875,26728,SNta21,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941434830112,29567,SNta21,campaniform_sensillum_neuron,middle_leg_campaniform_sensillum_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941559262958,30166,SNpp55,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_tactile,720575941641754655,31465,SNta24,bristle_neuron,front_leg_bristle_neuron,sensory,,left,acetylcholine,front_leg,
leg_proprioceptive,720575941584459871,32198,SNpp52,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_tactile,720575941490228686,32351,SNta30,bristle_neuron,front_leg_bristle_neuron,sensory,,left,acetylcholine,front_leg,
leg_tactile,720575941522247671,32769,SNta45,bristle_neuron,middle_leg_bristle_neuron,sensory,,left,acetylcholine,middle_leg,
leg_tactile,720575941659483416,33835,SNta21,bristle_neuron,front_leg_bristle_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941544349469,33939,SNpp52,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941544255005,34672,SNta21,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941499979745,34779,SNta21,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941523814903,35670,SNvnc12f,orphan_neuron,middle_leg_orphan_neuron,sensory,,left,acetylcholine,middle_leg,
leg_tactile,720575941392720388,36188,SNta44,bristle_neuron,middle_leg_bristle_neuron,sensory,,left,acetylcholine,middle_leg,
leg_tactile,720575941671066023,36627,SNta43,bristle_neuron,front_leg_bristle_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941515882051,36809,SNta21,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_tactile,720575941413642388,36879,SNta21,bristle_neuron,hind_leg_bristle_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941605007038,36897,SNpp55,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_tactile,720575941591278220,37430,SNta21,bristle_neuron,hind_leg_bristle_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941654326228,37462,SNta21,orphan_neuron,middle_leg_orphan_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941498917601,37463,SNpp51,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_tactile,720575941629728038,37514,SNta37,bristle_neuron,middle_leg_bristle_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941408487471,38820,SNta21,orphan_neuron,middle_leg_orphan_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941563003693,42717,SNpp45,hair_plate_neuron,middle_leg_hair_plate_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941574247675,42732,SNta21,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_tactile,720575941548965693,42765,SNta26,bristle_neuron,middle_leg_bristle_neuron,sensory,,right,acetylcholine,middle_leg,
leg_tactile,720575941447032852,83507,SNta44,bristle_neuron,middle_leg_bristle_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941451131741,83548,SNpp45,orphan_neuron,middle_leg_orphan_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941597101701,83756,SNpp45,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941514695756,83865,SNpp45,hair_plate_neuron,front_leg_hair_plate_neuron,sensory,,right,acetylcholine,front_leg,
leg_tactile,720575941567312999,84321,SNta21,bristle_neuron,middle_leg_bristle_neuron,sensory,,left,acetylcholine,middle_leg,
leg_tactile,720575941585506270,85987,SNta38,bristle_neuron,middle_leg_bristle_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941515586915,86057,SNpp45,orphan_neuron,middle_leg_orphan_neuron,sensory,,right,acetylcholine,middle_leg,
