id,supervoxel_id,composite_cell_type,super_class,cell_type,cluster,colours,UMAP1,UMAP2
720575941573878537,75443198042127558,MNad06_A4,motor,MNad06,EFF_14,#6B5194,0.44271612934867166,2.7238329126913
720575941486920770,75302185608901218,MNad18_A1,visceral_circulatory,MNad18,EFF_12,#CB9D81,2.0229858236769798,-0.11530762170963982
720575941653451993,76075417228024107,MNad63,motor,MNad63,EFF_17,#5CB96D,-0.1857416553040383,1.3617436363775184
720575941687545356,75161585626397520,MNad24,motor,MNad24,EFF_06,#F63C3C,1.818055995033181,1.9534718468267371
720575941643502200,75021054363375604,EN00B023,visceral_circulatory,EN00B023,EFF_15,#EB9C30,1.1544239597777488,1.863085694559281
720575941589085751,75021123083204390,EN00B023,visceral_circulatory,EN00B023,EFF_15,#EB9C30,1.1544239597777488,1.863085694559281
720575941515349091,75792705032653750,tp2,motor,tp2,EFF_19,#50AC4C,-1.2562475127716897,2.4601048901159217
720575941436960735,75582216738662780,accessory_tibia_flexor_B,motor,accessory_tibia_flexor_B,EFF_05,#3093C4,0.4564867096404197,-0.7529380843561242
720575941611750419,75722885574565699,long_tendon_muscle_B_T2,motor,long_tendon_muscle_B,EFF_05,#3093C4,0.043571241424477325,-1.4669764563959191
720575941572940943,76145510960343983,VUM_left_MetaLN_right_MetaLN,visceral_circulatory,VUM_left_MetaLN_right_MetaLN,EFF_11,#B56FCC,0.9869339542845847,1.190562434442704
720575941415647004,76140630803756918,CB2748,visceral_circulatory,CB2748,EFF_13,#695B52,0.5447022991637351,0.6661607697088172
720575941546985249,76210038213229268,m_NSC_unknown,visceral_circulatory,m_NSC_unknown,EFF_12,#CB9D81,1.0826573448638084,-0.31178598856144646
720575941501585899,76351461889425693,CB0915,motor,CB0915,EFF_02,#3A9838,3.0644579606513145,-1.5068405196588586
720575941678532541,76425679998675511,EN27X010_T1,visceral_circulatory,EN27X010,EFF_16,#773485,-0.984230987503135,1.3028466179449012
720575941506034049,75582079500734847,sternotrochanter_extensor_MesoLN_dorsal_3,motor,sternotrochanter_extensor_MesoLN_dorsal_3,EFF_22,#FECA44,-3.6225311679383156,-1.227701954595382
720575941609393766,76004085471488408,long_tendon_muscle_A_dipalpha,motor,long_tendon_muscle_A_dipalpha,EFF_05,#3093C4,-0.09462713427742697,-1.3818376586359093
720575941558562093,75652448110484071,accessory_tibia_flexor_A,motor,accessory_tibia_flexor_A,EFF_24,#F3B539,-2.255295507385337,-0.7024138495843957
720575941459438224,75652791842223566,accessory_trochanter_flexor_T2,motor,accessory_trochanter_flexor,EFF_05,#3093C4,0.12130475811759256,-1.116841130010421
720575941610358761,75652585617136423,accessory_trochanter_flexor_T2,motor,accessory_trochanter_flexor,EFF_05,#3093C4,0.12130475811759256,-1.116841130010421
720575941485233616,75582079366402022,tarsus_depressor_B_T2,motor,tarsus_depressor_B,EFF_13,#695B52,0.5010397510985496,-0.2814744040887902
720575941542738524,75722954293733074,long_tendon_muscle_B,motor,long_tendon_muscle_B,EFF_13,#695B52,0.5824267940978172,-0.21368103479557732
720575941638063391,75722954293813905,long_tendon_muscle_B_femur,motor,long_tendon_muscle_B_femur,EFF_05,#3093C4,-0.20748876757820822,-1.5107152984064172
720575941527245496,75722885574451349,long_tendon_muscle_B_T2,motor,long_tendon_muscle_B,EFF_05,#3093C4,0.043571241424477325,-1.4669764563959191
720575941641621330,75582216805510734,accessory_tibia_flexor_A_T2,motor,accessory_tibia_flexor_A,EFF_05,#3093C4,0.07164073757926248,-1.24521427606755
720575941589587710,75653203890945247,accessory_tibia_flexor_A_T2,motor,accessory_tibia_flexor_A,EFF_05,#3093C4,0.07164073757926248,-1.24521427606755
720575941602465214,75653203823759849,accessory_tibia_flexor_A_T2,motor,accessory_tibia_flexor_A,EFF_05,#3093C4,0.07164073757926248,-1.24521427606755
720575941591037547,75722885574042350,long_tendon_muscle_B_T2,motor,long_tendon_muscle_B,EFF_05,#3093C4,0.043571241424477325,-1.4669764563959191
720575941623147978,75722197842362184,accessory_trochanter_flexor_T1,motor,accessory_trochanter_flexor,EFF_03,#D3432B,1.1655322390059593,-2.8375642821710656
720575941569305714,76285698491622786,EN27X010_T2,visceral_circulatory,EN27X010,EFF_16,#773485,-0.9112396163483498,1.1781782581884315
720575941525907202,76285492400127651,EN00B011,visceral_circulatory,EN00B011,EFF_19,#50AC4C,-1.2077684325714944,2.3523734285909583
720575941458846278,76285492400038792,EN00B015,visceral_circulatory,EN00B015,EFF_11,#B56FCC,0.7266888695220115,1.1073774769384315
720575941529322884,76285492400041757,VUM_left_MesoLN_right_MesoLN,visceral_circulatory,VUM_left_MesoLN_right_MesoLN,EFF_11,#B56FCC,0.8393648939589622,1.155462451227372
720575941547120161,75507449410678500,CB0911,motor,CB0911,EFF_01,#F96B3D,3.5545737820128562,-1.8143995330255578
720575941462808077,75507449410609253,CB0503,motor,CB0503,EFF_01,#F96B3D,3.8347340898970725,-2.1666491553705285
720575941583384671,75155468452327582,CB0886,motor,CB0886,EFF_18,#A59B8D,-3.3455955905457375,1.6084734871465614
720575941669313447,75366987135720267,CB0873,motor,CB0873,EFF_13,#695B52,0.48969579510489725,-0.05637722467594841
720575941588254206,75366849495556390,CB0720,motor,CB0720,EFF_01,#F96B3D,3.7564945297698142,-1.9164779708307336
720575941545764232,75437080666573848,CB0783,motor,CB0783,EFF_01,#F96B3D,3.6802740173796775,-2.023307137243087
720575941505915682,75366780708856471,CB0789,motor,CB0789,EFF_01,#F96B3D,3.851789362953103,-1.9427645728509972
720575941436428818,75366437044327658,CB0836,motor,CB0836,EFF_13,#695B52,0.8792758064726951,0.03533405805415413
720575941599758121,75507380691059899,CB0762,motor,CB0762,EFF_01,#F96B3D,3.612381585166848,-1.9025853202264855
720575941505101125,75232229181783825,MNad11_A5,motor,MNad11,EFF_15,#EB9C30,0.9828013258437278,2.0599256231862952
720575941391802372,75161998010307793,ENXXX226_A5,motor,ENXXX226,EFF_10,#E22C2C,1.1979184227446678,0.5947763397771766
720575941467281373,75161860370662451,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941562061568,75372966737356620,MNad08_A5,motor,MNad08,EFF_06,#F63C3C,1.913862355277932,2.069072790392106
720575941448982862,75226180927936201,CB0723,motor,CB0723,EFF_13,#695B52,0.42045498661795877,0.1965076401311805
720575941558268943,75718624362606997,CB0762,motor,CB0762,EFF_01,#F96B3D,3.612381585166848,-1.9025853202264855
720575941564557463,75302460620838976,MNad06_A3,motor,MNad06,EFF_14,#6B5194,0.42251253895560525,2.8274124338704993
720575941499333003,75232091742462980,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941503503410,75161998077390775,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941409048235,75162066595922402,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941593631013,75091629199492445,MNad09_A6,motor,MNad09,EFF_08,#EFCD6D,3.411130078361428,0.3561734631139686
720575941503531058,75091697851845890,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941529404036,75232091742784108,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941625178506,75232160529265128,MNad11_A4,motor,MNad11,EFF_14,#6B5194,1.0341396408537986,2.8050881102163245
720575941513210371,75161860504461122,MNad11_A5,motor,MNad11,EFF_15,#EB9C30,0.9828013258437278,2.0599256231862952
720575941688269720,75091629132198633,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941458292127,75302047968543249,trochanter_extensor_LinJ_T3,motor,trochanter_extensor_LinJ,EFF_04,#71C4EF,-0.6105501575013039,-0.5332129523675988
720575941513385306,75090941736219834,femur_reductor_tiny_T3,motor,femur_reductor_tiny,EFF_23,#3A9B9C,-2.6175677699585793,-1.0222328231256554
720575941451840425,75231816663479897,trochanter_flexor_ventrolateral_ribbon_T3,motor,trochanter_flexor_ventrolateral_ribbon,EFF_04,#71C4EF,-0.407251588775718,-0.5263689086359093
720575941572050077,75231885382736847,trochanter_flexor_ventrolateral_ribbon_T3,motor,trochanter_flexor_ventrolateral_ribbon,EFF_04,#71C4EF,-0.407251588775718,-0.5263689086359093
720575941490096334,75303010309882859,EN00B003,visceral_circulatory,EN00B003,EFF_06,#F63C3C,2.3774060385684135,2.5386630966741492
720575941484391490,75162341406736440,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941659397456,75091697851852349,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941686473228,75232710284840832,MNad57,motor,MNad57,EFF_09,#4CABDB,3.255645640418923,1.5076136066991737
720575941643195553,74951235442508628,MNad04,motor,MNad04,EFF_09,#4CABDB,3.224410779998696,1.516084380396073
720575941610949962,75021260522207156,CMU-like_A8,motor,CMU-like,EFF_06,#F63C3C,2.323620267436898,2.390957064874833
720575941550035828,75091904211111226,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941525304486,75021397692556455,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941488242121,75021328906241059,MNad13_A5,visceral_circulatory,MNad13,EFF_07,#90735D,2.234196312950051,0.5296983196813514
720575941520388855,75021328973232002,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941573488392,75021329174420671,CMU,motor,CMU,EFF_06,#F63C3C,2.492191195712483,2.3743770792562415
720575941686846447,75021329174854063,MNad48,motor,MNad48,EFF_09,#4CABDB,3.2494130211333396,1.53249306226558
720575941475795306,75021329241744796,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941411332719,75091697986199876,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941479258563,75091766772338724,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941488644300,75161860168789745,sternotrochanter_extensor_dorsomedial_ribbon,motor,sternotrochanter_extensor_dorsomedial_ribbon,EFF_13,#695B52,0.23675514035025857,-0.04593949770146111
720575941489684937,75372554017665604,long_tendon_muscle_A_T3,motor,long_tendon_muscle_A,EFF_04,#71C4EF,-0.7018227500458596,-0.9735320136468957
720575941530206155,75091354052596088,tergotrochanter_extensor_MetaAN,motor,tergotrochanter_extensor_MetaAN,EFF_04,#71C4EF,-0.49293684191902853,-0.7061484382074426
720575941688270744,75302116621107738,tergotrochanter_extensor_MetaAN_T3,motor,tergotrochanter_extensor_MetaAN,EFF_23,#3A9B9C,-2.738815538360679,-0.8009594008844445
720575941633243067,75161310547239480,sternal_posterior_rotator_dorsomedial_ribbon,motor,sternal_posterior_rotator_dorsomedial_ribbon,EFF_23,#3A9B9C,-2.709835283233726,-0.25958185648136833
720575941518500019,75513498133924561,MNad02_A4,motor,MNad02,EFF_14,#6B5194,0.603060968444741,2.556096143968766
720575941573474230,75442923097162009,MNad21_A2,visceral_circulatory,MNad21,EFF_12,#CB9D81,1.7906974034766319,-0.03907542680912712
720575941350489392,75226043355162309,CB0810,motor,CB0810,EFF_13,#695B52,0.4323330002287986,0.08226913953608772
720575941603103990,75296343245095282,CB0715,motor,CB0715,EFF_01,#F96B3D,3.8504558878401878,-2.0988057181757043
720575941652113685,75366574483269177,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941730020395,75864035916591531,MNhm42,motor,MNhm42,EFF_20,#933CA5,-2.799930326416099,2.8093189671117713
720575941415815708,76069781157202494,l_NSC_CRZ,visceral_circulatory,l_NSC_CRZ,EFF_13,#695B52,0.9129037933806541,0.1800302937108924
720575941565422999,75864104635989570,MNhm42,motor,MNhm42,EFF_20,#933CA5,-2.799930326416099,2.8093189671117713
720575941559314989,75091079174612015,femur_reductor_T3,motor,femur_reductor,EFF_04,#71C4EF,-0.2895433825989602,-0.42927771066838005
720575941637141365,75161173041405890,sternal_anterior_rotator_ventrolateral_ribbon,motor,sternal_anterior_rotator_ventrolateral_ribbon,EFF_13,#695B52,0.3820993977049949,0.018863625772659987
720575941572052381,75934473447018391,hDVM MN,motor,hDVM MN,EFF_19,#50AC4C,-1.8048283977051613,2.4438905193883826
720575941720592698,75653410854557499,MNad30,motor,MNad30,EFF_14,#6B5194,0.8529299574355247,2.430051393755143
720575941452313651,75302529340678458,MNad02_A4,motor,MNad02,EFF_14,#6B5194,0.603060968444741,2.556096143968766
720575941608946921,75161929156992060,MNad02_A6,motor,MNad02,EFF_06,#F63C3C,2.0518465118865135,2.198171921022599
720575941663473276,75513498134393006,MNad16_A2,motor,MNad16,EFF_15,#EB9C30,0.32819915585318826,1.9051820709783485
720575941472471099,75372623139437924,MNad14_A4,motor,MNad14,EFF_14,#6B5194,1.019581563995278,2.6717819645482948
720575941471347808,75303078760759364,NA,visceral_circulatory,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941545099269,76004979630468890,NA,visceral_circulatory,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941543674217,76005048349922361,MNad21_A1,visceral_circulatory,MNad21,EFF_12,#CB9D81,2.0037170725325706,0.0958926155645301
720575941439209935,75583248269090155,MNad54,motor,MNad54,EFF_13,#695B52,0.9376719074706199,0.19407791639155647
720575941408576171,75021054363580115,MNad01_A1,motor,MNad01,EFF_15,#EB9C30,0.31402064137259744,1.6779887154180457
720575941513459290,75583317055232308,MNad16_A1,motor,MNad16,EFF_17,#5CB96D,-0.18147134013375021,1.4263095333654334
720575941521271475,75372485298426671,tibia_flexor_T3,motor,tibia_flexor,EFF_04,#71C4EF,-0.5383744163056252,-0.7113721892755578
720575941543372649,75372210487350659,trochanter_extensor_MetaLN,motor,trochanter_extensor_MetaLN,EFF_04,#71C4EF,-0.369592897369468,-0.3571885154169152
720575941562065920,75161379267044817,pleural_remotor_and_abductor_dorsomedial_ribbon_T3,motor,pleural_remotor_and_abductor_dorsomedial_ribbon,EFF_04,#71C4EF,-0.2585585040589211,-0.5004737899225304
720575941562430983,75723504653686218,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941649945329,75301910462528446,tergotrochanter_extensor_MetaAN_T3,motor,tergotrochanter_extensor_MetaAN,EFF_23,#3A9B9C,-2.738815538360679,-0.8009594008844445
720575941651528177,75372416578785108,accessory_tibia_flexor_B_T3,motor,accessory_tibia_flexor_B,EFF_23,#3A9B9C,-2.4971434993286965,-0.8320248649042199
720575941552926747,75302116554162439,tarsus_depressor_B_T3,motor,tarsus_depressor_B,EFF_24,#F3B539,-1.8282539767762063,-0.6208742186945031
720575941428327160,75442854042408693,long_tendon_muscle_B_T3,motor,long_tendon_muscle_B,EFF_13,#695B52,0.13648629956046365,-0.22880750154667595
720575941436955103,75231954169517242,MNad26,motor,MNad26,EFF_17,#5CB96D,-0.2081582469483254,0.6212460472661903
720575941564336128,75161516705965378,MNad47,motor,MNad47,EFF_17,#5CB96D,-0.3504013938446877,0.9298853352147987
720575941565200438,75442991883817608,MNad02_A4,motor,MNad02,EFF_14,#6B5194,0.603060968444741,2.556096143968766
720575941632513004,75442854377897165,MNad18_A2,visceral_circulatory,MNad18,EFF_07,#90735D,2.2540782766799095,1.0439986660558631
720575941493956734,75232228980413632,MNad13_A5,visceral_circulatory,MNad13,EFF_07,#90735D,2.234196312950051,0.5296983196813514
720575941542351621,75583454494219908,MNad16_A2,motor,MNad16,EFF_15,#EB9C30,0.32819915585318826,1.9051820709783485
720575941507184478,75513154469675149,ENXXX226_A2,motor,ENXXX226,EFF_10,#E22C2C,1.4336621838072898,0.9410101845342567
720575941430524686,75442991883985356,MNad16_A3,motor,MNad16,EFF_15,#EB9C30,0.6328798609236839,1.4634265377599647
720575941519896174,75513360628383322,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941542184477,75021054363487917,MNad14_A2,motor,MNad14,EFF_14,#6B5194,1.0559861736754539,2.7430419399816444
720575941650150129,75442854377643176,MNad13_A5,visceral_circulatory,MNad13,EFF_07,#90735D,2.234196312950051,0.5296983196813514
720575941439876319,75021054296616601,MNad18_A2,visceral_circulatory,MNad18,EFF_07,#90735D,2.2540782766799095,1.0439986660558631
720575941588920631,75232160529436272,MNad10_A2,motor,MNad10,EFF_15,#EB9C30,0.3595607357482078,2.2547219469625404
720575941575596648,75723710812330157,MNad34,motor,MNad34,EFF_16,#773485,-0.8598043841858742,0.6622647717077186
720575941610064102,75372416578761768,tarsus_depressor_B_T3,motor,tarsus_depressor_B,EFF_24,#F3B539,-1.8282539767762063,-0.6208742186945031
720575941539565916,74881553422953349,tarsus_depressor_B_T3,motor,tarsus_depressor_B,EFF_24,#F3B539,-1.8282539767762063,-0.6208742186945031
720575941665281011,75302254127133201,accessory_trochanter_flexor_MetaLN_T3,motor,accessory_trochanter_flexor_MetaLN,EFF_04,#71C4EF,-0.6319339198609231,-0.7850306556146691
720575941516031660,74881415917077220,accessory_tibia_flexor_C_T3,motor,accessory_tibia_flexor_C,EFF_04,#71C4EF,-0.7168371600647805,-0.9007690474908898
720575941538082453,75302322712598624,tibia_flexor_T3,motor,tibia_flexor,EFF_04,#71C4EF,-0.5383744163056252,-0.7113721892755578
720575941573296822,75232091407445515,long_tendon_muscle_B_T3,motor,long_tendon_muscle_B,EFF_13,#695B52,0.13648629956046365,-0.22880750154667595
720575941531470821,75302185407422047,accessory_trochanter_flexor_MetaLN,motor,accessory_trochanter_flexor_MetaLN,EFF_04,#71C4EF,-0.43943952746590353,-0.5214427039545129
720575941447103669,75302254059837762,long_tendon_muscle_B_femur_T3,motor,long_tendon_muscle_B_femur,EFF_04,#71C4EF,-0.44037222094734885,-1.3265002295892785
720575941514905946,75302323047960686,MNad03_A3,visceral_circulatory,MNad03,EFF_08,#EFCD6D,3.6484807806471946,0.7848813011724403
720575941445324564,75231885382994627,accessory_trochanter_flexor_MetaLN_T3,motor,accessory_trochanter_flexor_MetaLN,EFF_04,#71C4EF,-0.6319339198609231,-0.7850306556146691
720575941685793804,75583523146802242,MNad01_A2,motor,MNad01,EFF_15,#EB9C30,0.15567065052787088,2.153011985071366
720575941474519326,75232366284899765,tibia_flexor_T3,motor,tibia_flexor,EFF_04,#71C4EF,-0.5383744163056252,-0.7113721892755578
720575941584932486,75302185273757452,accessory_tibia_flexor_A_T3,motor,accessory_tibia_flexor_A,EFF_24,#F3B539,-2.058836690857017,-0.5785763785760949
720575941690760923,75021054363431847,MNad11_A2,motor,MNad11,EFF_14,#6B5194,0.817716844604409,2.6400904133397987
720575941593984645,75443060670221311,MNad02_A4,motor,MNad02,EFF_14,#6B5194,0.603060968444741,2.556096143968766
720575941656564504,75443060603498796,MNad01_A3,motor,MNad01,EFF_15,#EB9C30,0.8156069593886497,2.094098992593949
720575941688509403,75793942117216163,MNad35,motor,MNad35,EFF_17,#5CB96D,-0.483045570327842,0.9564418270666053
720575941559306355,75231954102413963,trochanter_flexor_posterior_soma_T3,motor,trochanter_flexor_posterior_soma,EFF_04,#71C4EF,-0.7348000926514504,-0.9328587577264855
720575941663433340,75232160529384677,MNad02_A5,motor,MNad02,EFF_14,#6B5194,0.5753207283476951,2.487806267984574
720575941701080794,74951304161803618,MNad04,motor,MNad04,EFF_09,#4CABDB,3.224410779998696,1.516084380396073
720575941661415804,75162272754261271,MNad12,motor,MNad12,EFF_09,#4CABDB,2.979462631271279,1.3973113968450477
720575941551439643,75091698053056892,MNad04,motor,MNad04,EFF_09,#4CABDB,3.224410779998696,1.516084380396073
720575941526677348,75373241480559761,EN00B004,visceral_circulatory,EN00B004,EFF_06,#F63C3C,2.304480828569329,2.4526626541692664
720575941534687466,75161791851901225,ENXXX226_A2,motor,ENXXX226,EFF_10,#E22C2C,1.4336621838072898,0.9410101845342567
720575941402863216,75437011947015898,CB0845,motor,CB0845,EFF_01,#F96B3D,3.7721788959960105,-1.8248694465082238
720575941612641433,75372623072938667,MNad11_A3,motor,MNad11,EFF_14,#6B5194,1.0440379457930686,2.754358001001542
720575941528600523,75372691859138424,ENXXX286,motor,ENXXX286,EFF_08,#EFCD6D,3.6285644846419456,0.623740859277909
720575941525327270,75302391834406180,MNad14_A4,motor,MNad14,EFF_14,#6B5194,1.019581563995278,2.6717819645482948
720575941632276384,75161929291220068,MNad02_A6,motor,MNad02,EFF_06,#F63C3C,2.0518465118865135,2.198171921022599
720575941454079539,75436737002095543,CB0875,motor,CB0875,EFF_01,#F96B3D,3.5145081358412864,-1.8460810706537316
720575941636735861,75721648757812092,sternal_posterior_rotator_miller_32_T1,motor,sternal_posterior_rotator_miller_32,EFF_03,#D3432B,0.9615677671889427,-3.1977513358514855
720575941585484766,75441479518337186,femur_reductor,motor,femur_reductor,EFF_13,#695B52,0.1271710472563865,-0.09283404802494744
720575941404729712,75652379458363854,trochanter_flexor_MesoAN_T2,motor,trochanter_flexor_MesoAN,EFF_13,#695B52,0.49473429493705057,-0.3609841391962121
720575941546374761,75652310604765297,tibia_extensor_SETi_T2,motor,tibia_extensor_SETi,EFF_22,#FECA44,-3.193536989166343,-1.5499609038751672
720575941549606945,76140287004945719,ingestion_motor_neuron,motor,ingestion_motor_neuron,EFF_02,#3A9838,2.710282989070809,-1.244906716100509
720575941543617724,76355448693183683,ENXXX226_T1,motor,ENXXX226,EFF_10,#E22C2C,1.5603078680495384,0.9051076843816688
720575941563271058,75582285658939090,trochanter_extensor_LinJ_T2,motor,trochanter_extensor_LinJ,EFF_22,#FECA44,-3.338852636291587,-1.5156567618768761
720575941643100754,75792842538911079,PS1,motor,PS1,EFF_19,#50AC4C,-1.4544961375733254,2.755758829363053
720575941568355066,75441410732185380,sternal_anterior_rotator_MesoLN_ventral_1,motor,sternal_anterior_rotator_MesoLN_ventral_1,EFF_05,#3093C4,0.1792326050261619,-0.8975847289484093
720575941536441842,75582354378442728,trochanter_flexor_MesoLN_ventral_5,motor,trochanter_flexor_MesoLN_ventral_5,EFF_05,#3093C4,0.2198233681182029,-1.180582813970382
720575941505580066,75441479518321948,femur_reductor,motor,femur_reductor,EFF_13,#695B52,0.1271710472563865,-0.09283404802494744
720575941505891422,75652516830257853,accessory_tibia_flexor_A_T2,motor,accessory_tibia_flexor_A,EFF_05,#3093C4,0.07164073757926248,-1.24521427606755
720575941553542535,75302804151674197,ab-PDF,visceral_circulatory,ab-PDF,EFF_08,#EFCD6D,3.5459258633116844,0.4598717167455604
720575941571702536,75232297900893352,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941452291753,75302804151567997,ab-PDF,visceral_circulatory,ab-PDF,EFF_08,#EFCD6D,3.5459258633116844,0.4598717167455604
720575941437467922,75091697583153389,sternotrochanter_extensor_dorsomedial_ribbon,motor,sternotrochanter_extensor_dorsomedial_ribbon,EFF_13,#695B52,0.23675514035025857,-0.04593949770146111
720575941602293177,75372416578766953,accessory_tibia_flexor_A_T3,motor,accessory_tibia_flexor_A,EFF_24,#F3B539,-2.058836690857017,-0.5785763785760949
720575941575958361,75583660653001722,EN00B026_A3,visceral_circulatory,EN00B026,EFF_13,#695B52,0.5789394455412986,0.2843412830907752
720575941625808330,77832710881792419,sternal_posterior_rotator_T1,motor,sternal_posterior_rotator,EFF_21,#F4533A,-1.595796338989341,-4.439861588231857
720575941662638460,75794560794073430,MNad11_A2,motor,MNad11,EFF_14,#6B5194,0.817716844604409,2.6400904133397987
720575941553640676,75864310861990904,MNad45,motor,MNad45,EFF_17,#5CB96D,-0.05392359919747092,1.462776847131913
720575941531565285,75513360694914840,MNad14_A2,motor,MNad14,EFF_14,#6B5194,1.0559861736754539,2.7430419399816444
720575941458608083,75583660652753206,EN00B026_A3,visceral_circulatory,EN00B026,EFF_13,#695B52,0.5789394455412986,0.2843412830907752
720575941506265925,75928974613831257,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941545525128,75718074472559843,ingestion_motor_neuron,motor,ingestion_motor_neuron,EFF_02,#3A9838,2.710282989070809,-1.244906716100509
720575941521673547,75788237058439173,CEM,motor,CEM,EFF_12,#CB9D81,2.0778861718634727,-0.7044542357843468
720575941430401199,75788305777825334,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941577100625,75091904144207137,MNad13_A6,visceral_circulatory,MNad13,EFF_09,#4CABDB,3.067520596311486,1.4650859310705115
720575941569762974,75443747529312031,MNad12,visceral_circulatory,MNad12,EFF_09,#4CABDB,2.979462631271279,1.3973113968450477
720575941468851211,74951304229044448,MNad13_A2,visceral_circulatory,MNad13,EFF_09,#4CABDB,2.858525611684716,1.0014149620611121
720575941530911619,75161585626344203,MNad24,motor,MNad24,EFF_06,#F63C3C,1.818055995033181,1.9534718468267371
720575941518564531,75794010836913217,MNad31,motor,MNad31,EFF_17,#5CB96D,0.011348970458901153,1.2753598167974403
720575941494208128,75366643202728548,CB0845,motor,CB0845,EFF_01,#F96B3D,3.7721788959960105,-1.8248694465082238
720575941517889708,75232091407391249,accessory_tibia_flexor_B_T3,motor,accessory_tibia_flexor_B,EFF_23,#3A9B9C,-2.4971434993286965,-0.8320248649042199
720575941642444449,75232091407318823,accessory_tibia_flexor_B_T3,motor,accessory_tibia_flexor_B,EFF_23,#3A9B9C,-2.4971434993286965,-0.8320248649042199
720575941496149473,75232160126864106,accessory_tibia_flexor_B_T3,motor,accessory_tibia_flexor_B,EFF_23,#3A9B9C,-2.4971434993286965,-0.8320248649042199
720575941475791722,75231954035454320,long_tendon_muscle_A_T3,motor,long_tendon_muscle_A,EFF_04,#71C4EF,-0.7018227500458596,-0.9735320136468957
720575941410034859,75161997607561420,accessory_tibia_flexor_A_T3,motor,accessory_tibia_flexor_A,EFF_24,#F3B539,-2.058836690857017,-0.5785763785760949
720575941513405786,75161585626442327,NA,visceral_circulatory,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941597995305,75021123083228250,MNad01_A1,motor,MNad01,EFF_15,#EB9C30,0.31402064137259744,1.6779887154180457
720575941641208677,74950754338673907,NA,visceral_circulatory,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941534082648,75584210073105301,MNad22,visceral_circulatory,MNad22,EFF_07,#90735D,2.548583507762349,1.039209313638871
720575941461654980,75372966736773635,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941593292401,75443198042198517,EN00B026_A5,visceral_circulatory,EN00B026,EFF_08,#EFCD6D,3.3393077331046226,0.751144595392411
720575941470291319,75513498066826927,EN00B026_A4,visceral_circulatory,EN00B026,EFF_07,#90735D,2.129435457513726,1.467638678796952
720575941526999684,75794492074553872,MNad01_A1,motor,MNad01,EFF_15,#EB9C30,0.31402064137259744,1.6779887154180457
720575941485371458,75442785725390472,MNad06_A1,motor,MNad06,EFF_14,#6B5194,0.5298667030791404,2.795954771288102
720575941474504478,75723504519771487,hi2 MN,motor,hi2 MN,EFF_19,#50AC4C,-1.8585483951111672,2.3458699657995155
720575941483849869,75723504586351173,haltere_motor_neuron_unknown,motor,haltere_motor_neuron_unknown,EFF_19,#50AC4C,-1.614961378051841,2.204822368868058
720575941561531181,75934336008181023,hi1 MN,motor,hi1 MN,EFF_19,#50AC4C,-1.7508504313965676,2.414587683923905
720575941431539849,75512948244239376,MNad54,motor,MNad54,EFF_13,#695B52,0.9376719074706199,0.19407791639155647
720575941490091470,75021054363581880,MNad56,motor,MNad56,EFF_15,#EB9C30,0.2909269409636619,1.9955313875753333
720575941487929909,75021054363599517,MNad02_A2,motor,MNad02,EFF_15,#EB9C30,0.5353767948607566,2.0718024447042396
720575941594226215,75794217062473995,ENXXX226_A1,motor,ENXXX226,EFF_07,#90735D,2.30129478149215,1.054522462137406
720575941473001568,75859568009276310,CB0845,motor,CB0845,EFF_01,#F96B3D,3.7721788959960105,-1.8248694465082238
