vertex_id,root_626,super_class,cell_type,betweenness
58122,720575941440082523,sensory,pharyngeal_nerve_sensory_group1,0.4568011045960514
58123,720575941470498315,sensory,SNch02,74.27334586107646
58124,720575941546749785,optic_lobe_intrinsic,L4,0.0
58125,720575941550593908,central_brain_intrinsic,CB1126,0.0
58126,720575941540487037,optic_lobe_intrinsic,TmY3,0.0
58127,720575941431354465,sensory,ORN_DL2d,0.3132637045868149
58128,720575941622589180,optic_lobe_intrinsic,TmY5a,0.2583663705671982
58129,720575941408456110,ventral_nerve_cord_intrinsic,IN12A053,308.73789536279804
58130,720575941417131804,,,0.0
58131,720575941523117815,ventral_nerve_cord_intrinsic,IN16B073,58.6556769925102
58132,720575941478610912,optic_lobe_intrinsic,Mi4,0.0
58133,720575941508560656,visual_projection,LLPC2,0.0048579072495689
58134,720575941618470271,optic_lobe_intrinsic,Dm3q,0.0
58135,720575941453183539,optic_lobe_intrinsic,Tm3,0.0
58136,720575941527843768,ventral_nerve_cord_intrinsic,dMS2,7.844280237388758
58137,720575941521762995,,,0.0
58138,720575941544668348,optic_lobe_intrinsic,Li05,0.0
58139,720575941476895774,optic_lobe_intrinsic,T2a,0.0
58140,720575941553647239,visual_projection,LLPC1,0.2285650833299145
58141,720575941595015045,central_brain_intrinsic,CB3780,0.0829706616282949
58142,720575941411572847,ventral_nerve_cord_intrinsic,IN03B060,92.10597579527864
58143,720575941514995603,optic_lobe_intrinsic,Tm9,0.0
58144,720575941626106058,,,0.0419944491857246
58145,720575941544683452,,,0.0
58146,720575941502269067,central_brain_intrinsic,CB.FB5B0,0.0
58147,720575941429294985,visual_projection,LC18,0.0002954209748892
58148,720575941476807018,optic_lobe_intrinsic,T5b,0.0
58149,720575941564148375,optic_lobe_intrinsic,Dm3p,0.0
58150,720575941595517989,sensory,ORN_DM3,2.3244486804471034
58151,720575941602773238,,,0.0
58152,720575941542183260,,,0.0
58153,720575941455045171,,,0.9398146171504936
58154,720575941652354581,,,0.0
58155,720575941515235930,central_brain_intrinsic,"FC1D,FC1E",0.0
58156,720575941468025366,,,16.320203442971714
58157,720575941496356577,ventral_nerve_cord_intrinsic,IN16B071,30.48610307038766
58158,720575941579762421,ventral_nerve_cord_intrinsic,IN13B089,71.58873230072466
58159,720575941409939055,ventral_nerve_cord_intrinsic,IN03B066,9.664725789185605
58160,720575941448787381,sensory,JO-F,0.4085554794872993
58161,720575941517769644,sensory,SNxx20,148.40109550872924
58162,720575941468786699,ventral_nerve_cord_intrinsic,IN20A.22A049,42.84867075552589
58163,720575941552600575,central_brain_intrinsic,CB3192,42.41214712787238
58164,720575941429375959,optic_lobe_intrinsic,T5d,0.0
58165,720575941633021371,optic_lobe_intrinsic,Tm9,0.0
58166,720575941433932064,,,0.0
58167,720575941491082702,ventral_nerve_cord_intrinsic,IN14A110,3.846954950113642
58168,720575941632022688,optic_lobe_intrinsic,Mi9,0.0
58169,720575941414791828,central_brain_intrinsic,SLP076,0.1750933935399238
58170,720575941494614727,ventral_nerve_cord_intrinsic,IN06B059,418.6552604540228
58171,720575941536128778,,,0.0038052917703329
58172,720575941576778856,central_brain_intrinsic,CB2053,3.3035235881469327
58173,720575941536074778,,,0.0
58174,720575941490806960,ventral_nerve_cord_intrinsic,IN09A048,9.466612939206156
58175,720575941392321686,optic_lobe_intrinsic,T3,0.0
58176,720575941502865202,optic_lobe_intrinsic,T4c,0.0
58177,720575941536082147,,,0.0056269692407931
58178,720575941491457484,central_brain_intrinsic,CB1823,0.0413007062410345
58179,720575941558456179,,,0.0
58180,720575941536282906,optic_lobe_intrinsic,TmY3,0.0144964125133751
58181,720575941530083256,central_brain_intrinsic,AVLP081,0.1541782637327401
58182,720575941551353087,optic_lobe_intrinsic,TmY3,0.0
58183,720575941589503372,optic_lobe_intrinsic,T5d,0.0
58184,720575941578107125,central_brain_intrinsic,CB1794,0.008201354730596
58185,720575941534672216,,,0.0
58186,720575941691177947,,,0.0
58187,720575941538457549,,,0.0
58188,720575941390742934,ventral_nerve_cord_intrinsic,IN13A067,43.68082162689574
58189,720575941538663666,optic_lobe_intrinsic,Mi2,0.0
58190,720575941568376052,,,0.0
58191,720575941533777690,ventral_nerve_cord_intrinsic,IN12B049,95.04812956125556
58192,720575941598933289,optic_lobe_intrinsic,T4b,0.0
58193,720575941507551416,sensory,SNta44,0.2629944071317756
58194,720575941435440416,central_brain_intrinsic,CB2335,0.0
58195,720575941441486031,,,0.0
58196,720575941452836167,central_brain_intrinsic,CB1503,0.0050399066290982
58197,720575941545366708,optic_lobe_intrinsic,T4c,0.0
58198,720575941520045678,,,0.0
58199,720575941504461125,ventral_nerve_cord_intrinsic,IN00A036,35.68264291729196
58200,720575941441795775,,,5.872794860435654
58201,720575941552880190,sensory_ascending,SApp22,23.77203196171288
58202,720575941447998645,,,0.0
58203,720575941578170869,optic_lobe_intrinsic,LPi10,0.0125673580866612
58204,720575941525817858,sensory,SNxx04,2.0648120159133403
58205,720575941491522480,optic_lobe_intrinsic,C3,0.0
58206,720575941399979299,optic_lobe_intrinsic,Tm2,0.0
58207,720575941513820051,ventral_nerve_cord_intrinsic,IN06A059,37.82539650131947
58208,720575941480756559,optic_lobe_intrinsic,Dm3v,0.0
58209,720575941457701535,optic_lobe_intrinsic,T4d,0.0
58210,720575941453091241,,,0.0
58211,720575941574797819,,,0.0035692488774576
58212,720575941529746405,ventral_nerve_cord_intrinsic,IN06A061,10.315838604672043
58213,720575941633038496,sensory,SNpp57,0.5039155175473626
58214,720575941479988704,optic_lobe_intrinsic,Li10,0.0
58215,720575941568796410,central_brain_intrinsic,PLP150c,8.729065404594955
58216,720575941599306176,sensory,ORN_VA1v,0.7422139223863075
58217,720575941451317370,,,0.4867860842775238
58218,720575941586001630,,,0.0022652558118079
58219,720575941525308185,optic_lobe_intrinsic,T3,0.0
58220,720575941610295398,optic_lobe_intrinsic,Mi4,0.0082753599741142
58221,720575941554043931,ventral_nerve_cord_intrinsic,INXXX426,79.76980238497438
58222,720575941536456163,optic_lobe_intrinsic,T5c,0.0
58223,720575941559839247,,,0.0
58224,720575941460746707,central_brain_intrinsic,CB0930,0.014204252435727
58225,720575941486800013,visual_projection,MTe51,0.3532922666448023
58226,720575941478293098,optic_lobe_intrinsic,Dm3p,0.0
58227,720575941475575105,optic_lobe_intrinsic,Li05,0.0
58228,720575941488043216,optic_lobe_intrinsic,T5c,0.0
58229,720575941593399847,optic_lobe_intrinsic,T5d,0.0
58230,720575941589655876,,,0.0
58231,720575941599875369,optic_lobe_intrinsic,LPi06,0.0
58232,720575941562385927,ventral_nerve_cord_intrinsic,IN16B073,158.558977163981
58233,720575941554566042,ventral_nerve_cord_intrinsic,INXXX253,1338.185431098021
58234,720575941572623369,sensory,SNch06,1.7624200952458198
58235,720575941613634268,,,0.0
58236,720575941540606589,,,0.0
58237,720575941438280767,optic_lobe_intrinsic,T5c,0.0
58238,720575941478700256,visual_projection,MTe50,0.0547011163814394
58239,720575941514292314,optic_lobe_intrinsic,T4d,0.0
58240,720575941499917474,,,7.613983521401517
58241,720575941488698572,ventral_nerve_cord_intrinsic,IN01A038,133.8290720944718
58242,720575941652943572,sensory,SNta28,1.1534051751977372
58243,720575941546947508,,,0.0
58244,720575941598130368,central_brain_intrinsic,SLP228,0.2291924452709383
58245,720575941459436499,optic_lobe_intrinsic,Li01,0.143544233005537
58246,720575941586526854,,,0.0
58247,720575941353177392,ventral_nerve_cord_intrinsic,INXXX440,183.2384003703208
58248,720575941633296032,,,57.51789125425719
58249,720575941436407340,optic_lobe_intrinsic,T4a,0.0
58250,720575941563732648,,,0.753642873165043
58251,720575941465198166,optic_lobe_intrinsic,T4c,0.0
58252,720575941536195560,optic_lobe_intrinsic,Mi13,0.0
58253,720575941732543531,ventral_nerve_cord_intrinsic,IN21A062,151.34970450477624
58254,720575941535186610,,,1079.1283502309418
58255,720575941405864622,sensory_ascending,SApp17,26.278780847697632
58256,720575941506164037,descending,DNg46,80.095243217922
58257,720575941527153485,,,0.0925764351235626
58258,720575941615180953,central_brain_intrinsic,DL2d_adPN,6.674936072740844
58259,720575941593271254,visual_projection,LLPC1,0.0
58260,720575941603614710,optic_lobe_intrinsic,Tm2,0.0
58261,720575941616730837,sensory,ORN_DL2v,1.3073441867671856
58262,720575941509360912,,,34.664089284697766
58263,720575941524924493,,,0.0
58264,720575941436572716,optic_lobe_intrinsic,T5a,0.0
58265,720575941514008057,optic_lobe_intrinsic,TmY10,0.0
58266,720575941583665630,ventral_nerve_cord_intrinsic,IN04B101,717.9640601468659
58267,720575941597703721,ventral_nerve_cord_intrinsic,IN13B082,53.03789017346303
58268,720575941632303776,central_brain_intrinsic,CB0979,58.0263726640724
58269,720575941585800414,,,0.0135795982702178
58270,720575941460948435,,,0.0032547827112659
58271,720575941455590762,sensory,SNta29,1.7428190723438737
58272,720575941702378970,central_brain_intrinsic,LHPV4h1,0.4425974368714641
58273,720575941483844538,,,0.0886524303680574
58274,720575941579322961,central_brain_intrinsic,SMP452,0.0512459370127784
58275,720575941493450987,sensory,ORN_VM7d,0.4297726330740385
58276,720575941553360641,optic_lobe_intrinsic,Tm3,0.0
58277,720575941497675849,optic_lobe_intrinsic,Tm20,0.0
58278,720575941573794569,ventral_nerve_cord_intrinsic,IN00A024,1969.2571000679984
58279,720575941655558105,,,0.0
58280,720575941637604725,optic_lobe_intrinsic,Tm3,0.0
58281,720575941430845399,optic_lobe_intrinsic,Pm02,0.0
58282,720575941476220481,ventral_nerve_cord_intrinsic,IN21A037,358.4788840759885
58283,720575941520677555,optic_lobe_intrinsic,Dm2,0.0
58284,720575941607889261,ventral_nerve_cord_intrinsic,IN12B079,6.646922184855631
58285,720575941478143200,central_brain_intrinsic,"SAD005,SAD006",137.2891986475757
58286,720575941561032749,,,0.0
58287,720575941569698042,sensory,ORN_DL1,6.125368838866606
58288,720575941501006219,sensory,SNta38,3.154928759705114
58289,720575941462585232,visual_projection,LLPC2,0.1627836017032424
58290,720575941521062391,,,231.42919721193408
58291,720575941689064054,,,0.0
58292,720575941498674761,optic_lobe_intrinsic,Tm1,0.0
58293,720575941573055631,,,0.1547671089549891
58294,720575941589434110,optic_lobe_intrinsic,T5a,0.0
58295,720575941391912854,central_brain_intrinsic,CB3425,0.0
58296,720575941560777843,,,0.0794022316776944
58297,720575941546064489,optic_lobe_intrinsic,TmY20,0.0
58298,720575941462708237,sensory,SNpp47,0.8529006101366297
58299,720575941541726493,descending,DNge091,616.5462328629912
58300,720575941478792554,,,0.0
58301,720575941563316904,optic_lobe_intrinsic,Dm10,0.1011923494391827
58302,720575941428396169,ventral_nerve_cord_intrinsic,IN05B075,125.35296044523452
58303,720575941450773063,optic_lobe_intrinsic,Y12,0.0
58304,720575941553757185,sensory,SNpp55,70.84277141318493
58305,720575941499069257,visual_projection,LC11,0.0026045005903423
58306,720575941459781331,,,0.0083073394174957
58307,720575941667762097,motor,tibia_flexor_Fast,188.1886744166001
58308,720575941519804888,,,0.001231527093596
58309,720575941436113952,central_brain_intrinsic,LHPV2e1_a,213.30242556062083
58310,720575941659422288,,,0.0
58311,720575941512816337,sensory,SNta29,3.65132187062605
58312,720575941488193481,ventral_nerve_cord_intrinsic,IN06B061,443.7622628861423
58313,720575941689335515,optic_lobe_intrinsic,Mi9,0.0
58314,720575941525100198,ventral_nerve_cord_intrinsic,IN14A026,25.539622102245367
58315,720575941632873669,,,25.54242456562765
58316,720575941504866866,central_brain_intrinsic,LHAV3e6,0.0017777163352845
58317,720575941640848927,,,0.0
58318,720575941484541250,optic_lobe_intrinsic,T4b,0.0
58319,720575941559950863,descending,DNg10,103.282597318813
58320,720575941521280691,visual_projection,LPC1,0.0
58321,720575941610817610,,,0.7761463115275136
58322,720575941680269757,sensory,ORN_VM5d,2.895179236667786
58323,720575941430306401,,,0.0
58324,720575941498062754,optic_lobe_intrinsic,T5d,0.0
58325,720575941464924694,ventral_nerve_cord_intrinsic,IN06A108,7.390730576703034
58326,720575941567139630,ventral_nerve_cord_intrinsic,IN07B083,1.1712033537676183
58327,720575941450101319,ventral_nerve_cord_intrinsic,IN08A036,41.22770865698188
58328,720575941620065407,central_brain_intrinsic,KCapbp-ap1,0.0001306847882906
58329,720575941480764384,,,0.0
58330,720575941603567801,,,0.0072471239042133
58331,720575941579991889,,,0.0
58332,720575941411805332,ventral_nerve_cord_intrinsic,IN13B044,72.55656759431963
58333,720575941633278112,,,0.47706231974309
58334,720575941476638513,central_brain_intrinsic,"FC1D,FC1E",0.0
58335,720575941414813844,central_brain_intrinsic,CB.FB1H0,0.0
58336,720575941515657795,,,0.0
58337,720575941474497578,,,0.0255209328451342
58338,720575941609196262,sensory,SNpp23,2.749489172852728
58339,720575941652640017,sensory,SNta04,5.666847537556879
58340,720575941629316066,optic_lobe_intrinsic,T5c,0.0
58341,720575941392419076,optic_lobe_intrinsic,Mi4,0.0
58342,720575941543703325,,,0.0
58343,720575941477145706,optic_lobe_intrinsic,Dm3v,0.0
58344,720575941528528331,ventral_nerve_cord_intrinsic,IN09A012,206.6394009667856
58345,720575941596704133,central_brain_intrinsic,VLPl4_anterior_24,1.8756233264487991
58346,720575941604576702,central_brain_intrinsic,CL326,1.2497564358330884
58347,720575941592147307,optic_lobe_intrinsic,T5d,0.0
58348,720575941544597684,ventral_nerve_cord_intrinsic,IN01B080,5.836639488941585
58349,720575941598646172,,,0.0
58350,720575941452123443,sensory,SNta09,3.11385756552495
58351,720575941431403873,central_brain_intrinsic,CB3438,3.052991772270065
58352,720575941518287470,central_brain_intrinsic,PLP046b,0.0156727466542351
58353,720575941517121964,,,0.0
58354,720575941578352885,ventral_nerve_cord_intrinsic,IN14A032,20.552629642892985
58355,720575941577043304,,,0.0
58356,720575941499404361,,,0.0
58357,720575941430629513,sensory,ORN_DL2v,0.0112120341397202
58358,720575941611644892,,,0.0025601742330366
58359,720575941531475941,ventral_nerve_cord_intrinsic,IN21A083,61.57626655901903
58360,720575941661641272,central_brain_intrinsic,CB1350,278.0040531158816
58361,720575941431801815,,,0.0
58362,720575941523908610,ventral_nerve_cord_intrinsic,IN14A025,113.4007161238658
58363,720575941536810211,,,29.11536882314829
58364,720575941516089690,central_brain_intrinsic,VES019,4.9003061616555
58365,720575941652868593,,,0.2309324411150899
58366,720575941464163670,ventral_nerve_cord_intrinsic,IN10B044,27.023797616888764
58367,720575941569685242,central_brain_intrinsic,CB2086,4.472589284462126
58368,720575941612687891,visual_projection,LLPC2,0.0006226650062266
58369,720575941460720784,optic_lobe_intrinsic,T5b,0.0
58370,720575941457322221,sensory,,8.47705902361764
58371,720575941392478468,optic_lobe_intrinsic,TmY4,0.0
58372,720575941584858975,,,0.0105875888401455
58373,720575941589208644,central_brain_intrinsic,PS106,0.9624821812240508
58374,720575941513297219,optic_lobe_intrinsic,Dm15,0.0
58375,720575941579503697,sensory,JO-B,4.773867611043027
58376,720575941558960143,ascending,AN08B071,126.17993037967877
58377,720575941573444534,sensory,SNta28,0.747233827349036
58378,720575941482644934,central_brain_intrinsic,KCg-m,0.001608528830548
58379,720575941594250710,,,0.0017793594306049
58380,720575941477882754,ventral_nerve_cord_intrinsic,IN12B088,37.50789676837898
58381,720575941632501740,,,0.0
58382,720575941441397199,,,0.0
58383,720575941642904165,optic_lobe_intrinsic,Tm4,0.0
58384,720575941459685958,,,0.9981462299844054
58385,720575941446992565,ventral_nerve_cord_intrinsic,IN08B104,27.57712926413241
58386,720575941474625332,optic_lobe_intrinsic,Y1,0.0035672235784546
58387,720575941574932745,,,0.0
58388,720575941449531470,optic_lobe_intrinsic,Mi13,0.0
58389,720575941406978095,ventral_nerve_cord_intrinsic,IN19A106,12.844535885222058
58390,720575941643200376,optic_lobe_intrinsic,T5b,0.0
58391,720575941731151403,optic_lobe_intrinsic,Dm3p,0.0
58392,720575941392322820,sensory,SNxx03,68.11453627249206
58393,720575941533791514,ventral_nerve_cord_intrinsic,IN19A104,209.62069855085863
58394,720575941571498248,ventral_nerve_cord_intrinsic,IN14A092,25.18248481210676
58395,720575941498070857,central_brain_intrinsic,KCg-m,0.0
58396,720575941472277568,,,0.0
58397,720575941669838513,,,0.0
58398,720575941660591928,,,0.0
58399,720575941688833548,optic_lobe_intrinsic,Dm3q,0.0
58400,720575941560373775,,,0.0
58401,720575941523597643,,,0.0
58402,720575941496852642,ventral_nerve_cord_intrinsic,IN00A017,690.7255700243043
58403,720575941611541737,visual_projection,LC10d,0.0
58404,720575941524849666,,,0.0
58405,720575941485111874,optic_lobe_intrinsic,Mi4,0.0
58406,720575941520616115,optic_lobe_intrinsic,Dm3v,0.0
58407,720575941440605119,,,0.0154474327758563
58408,720575941663373531,optic_lobe_intrinsic,Mi10,0.0
58409,720575941493908400,optic_lobe_intrinsic,TmY10,0.1238538158213878
58410,720575941499714722,,,0.0
58411,720575941578345553,optic_lobe_intrinsic,Tm4,0.2294069804742461
58412,720575941430940375,optic_lobe_intrinsic,TmY3,0.0
58413,720575941481194831,central_brain_intrinsic,CB3682,1465.9604769691737
58414,720575941545476796,sensory,SNta37,2.115125767764817
58415,720575941585476742,optic_lobe_intrinsic,Tm9,0.0
58416,720575941493712254,sensory,SNta42,30.1005537933657
58417,720575941474531936,,,0.3034408710112575
58418,720575941495003776,optic_lobe_intrinsic,Mi9,0.0
58419,720575941580348917,,,0.0
58420,720575941448448181,visual_projection,LC29,0.0027210901630509
58421,720575941519448792,,,0.1160485855124665
58422,720575941618563967,sensory,SNpp49,6.43246945109212
58423,720575941568440178,optic_lobe_intrinsic,T4c,0.0136645456028715
58424,720575941688896475,visual_projection,LPLC2,1.5870525625836445
