1,mn_9_optogenetic_activation_rate,split_gal_4_behavioral_information,shortest_path,10_hz_mn_9_left_5,10_hz_mn_9_right_6,20_hz_mn_9_left_7,20_hz_mn_9_right_8,30_hz_mn_9_left_9,30_hz_mn_9_right_10,40_hz_mn_9_left_11,40_hz_mn_9_right_12,50_hz_mn_9_left_13,50_hz_mn_9_right_14,100_hz_mn_9_left_15,100_hz_mn_9_right_16,150_hz_mn_9_left_17,150_hz_mn_9_right_18,200_hz_mn_9_left_19,200_hz_mn_9_right_20,standard_deviation,10_hz_mn_9_left_22,10_hz_mn_9_right_23,20_hz_mn_9_left_24,20_hz_mn_9_right_25,30_hz_mn_9_left_26,30_hz_mn_9_right_27,40_hz_mn_9_left_28,40_hz_mn_9_right_29,50_hz_mn_9_left_30,50_hz_mn_9_right_31,100_hz_mn_9_left_32,100_hz_mn_9_right_33,150_hz_mn_9_left_34,150_hz_mn_9_right_35,200_hz_mn_9_left_36,200_hz_mn_9_right_37,neuron_name,flywire_id,root_id,root_783,supervoxel_id,proofread,status,pos_x,pos_y,pos_z,nucleus_id,soma_x,soma_y,soma_z,side,nerve,top_nt,flow,super_class,cell_class,cell_sub_class,cell_type,hemibrain_match,hemibrain_type,morphology_group,known_nt,known_nt_source,notes,region,hemilineage,modality,seed,top_nt_conf,optic,flywire_xyz,root_recent,dataset,soma_dcv_density,soma_dcv_count,soma_volume,cell_dcv_count,cell_dcv_avg_size,known_np,total_outputs,total_inputs,axon_outputs,dend_outputs,axon_inputs,dend_inputs,pd_outputs,pn_outputs,pd_inputs,pn_inputs,total_outputs_density,total_inputs_density,axon_outputs_density,dend_outputs_density,axon_inputs_density,dend_inputs_density,axon_length,dend_length,pd_length,pn_length,axon_width,dend_width,pd_width,pn_width,segregation_index,projection_score,root,nodes,segments,branchpoints,endpoints,cable_length,n_trees,connectors,postsynapse_side_index,presynapse_side_index,cell_dcv_density,conf_nt,conf_nt_p,top_p,gaba,acetylcholine,glutamate,octopamine,serotonin,dopamine,output_degree,input_degree,sez_class
diatom,0.6,SS40945: 0.4; SS35298: .6,2,0,0,0,0,2.13333333333333,1.1,8.33333333333333,4.96666666666666,29.1333333333333,28.3333333333333,79.1,94.1333333333333,86.4,103.4,89.5,107.766666666666,NA,0,0,0,0,4.17718671941881,5.23036008957955,12.4988888395017,15.7701898811932,27.5786551924168,35.7736712619149,14.1594491418275,16.9641451957421,5.03057319464359,6.49923072370876,2.33452350598575,3.91308346732116,diatom,720575940627979782,720575940627979782,720575940627979782,80437384805753894,1,NA,142752,93863,2985,NA,NA,NA,NA,right,MxLbN,serotonin,brain_afferent,sensory,mechanosensory,unknown,unknown,NA,NA,NA,NA,NA,NA,sez,NA,mechanosensory,mechanosensory_right,0.7352065,FALSE,"(142752, 93863, 2985)",720575940627979782,flywire,NA,NA,NA,4163,232,NA,1031,165,280,546,54,111,0,0,0,0,1.539,0.24640000000000004,1.708,1.4489999999999998,0.3294,0.29460000000000003,164,376.8,60.18,57.39,0.414,0.398,0.479,0.452,9.5e-5,37.01,1,1260,132,64,68,669.8,1,1196,1,1,6.215,serotonin,0.713,0.809,0.005957,0.09084999999999999,0.05872,0.0034040000000000003,0.7574,0.08277000000000001,NA,NA,sez_sensory
diatom,0.6,SS40945: 0.4; SS35298: .6,2,0,0,0,0,2.13333333333333,1.1,8.33333333333333,4.96666666666666,29.1333333333333,28.3333333333333,79.1,94.1333333333333,86.4,103.4,89.5,107.766666666666,NA,0,0,0,0,4.17718671941881,5.23036008957955,12.4988888395017,15.7701898811932,27.5786551924168,35.7736712619149,14.1594491418275,16.9641451957421,5.03057319464359,6.49923072370876,2.33452350598575,3.91308346732116,diatom,720575940614897458,720575940633968045,720575940633968045,78678097481699625,1,NA,116752,93693,2886,NA,NA,NA,NA,left,MxLbN,serotonin,brain_afferent,sensory,mechanosensory,unknown,unknown,NA,NA,NA,NA,NA,NA,sez,NA,mechanosensory,mechanosensory_left,0.8088420,FALSE,"(116752, 93693, 2886)",720575940633968045,flywire,NA,NA,NA,3724,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8088420000000001,NA,NA,NA,NA,NA,NA,NA,208,NA,sez_sensory
diatom,0.6,SS40945: 0.4; SS35298: .6,2,0,0,0,0,2.13333333333333,1.1,8.33333333333333,4.96666666666666,29.1333333333333,28.3333333333333,79.1,94.1333333333333,86.4,103.4,89.5,107.766666666666,NA,0,0,0,0,4.17718671941881,5.23036008957955,12.4988888395017,15.7701898811932,27.5786551924168,35.7736712619149,14.1594491418275,16.9641451957421,5.03057319464359,6.49923072370876,2.33452350598575,3.91308346732116,diatom,720575940617303857,720575940617303857,720575940617303857,80437384805779979,1,NA,142578,94458,3016,NA,NA,NA,NA,right,MxLbN,serotonin,brain_afferent,sensory,mechanosensory,unknown,unknown,NA,NA,NA,NA,NA,NA,sez,NA,mechanosensory,mechanosensory_right,0.7146688,FALSE,"(142578, 94458, 3016)",720575940617303857,flywire,NA,NA,NA,4847,213,NA,1074,176,333,692,52,118,0,0,0,0,1.507,0.24690000000000004,2.0789999999999997,1.699,0.3246,0.2897,160.2,407.3,51.760000000000005,81.88,0.402,0.44,0.49,0.462,2.48e-4,37.42,1,1354,230,113,117,712.9,1,1250,1,1,6.799,serotonin,0.742,0.8410000000000001,0.0027270000000000003,0.06204,0.06841,2.2700000000000002e-4,0.7951999999999999,0.07114000000000001,322,NA,sez_sensory
diatom,0.6,SS40945: 0.4; SS35298: .6,2,0,0,0,0,2.13333333333333,1.1,8.33333333333333,4.96666666666666,29.1333333333333,28.3333333333333,79.1,94.1333333333333,86.4,103.4,89.5,107.766666666666,NA,0,0,0,0,4.17718671941881,5.23036008957955,12.4988888395017,15.7701898811932,27.5786551924168,35.7736712619149,14.1594491418275,16.9641451957421,5.03057319464359,6.49923072370876,2.33452350598575,3.91308346732116,diatom,720575940619697134,720575940619697134,720575940619697134,78677891390893356,1,NA,117569,89822,3472,NA,NA,NA,NA,left,MxLbN,serotonin,brain_afferent,sensory,mechanosensory,unknown,unknown,NA,NA,NA,NA,NA,NA,sez,NA,mechanosensory,mechanosensory_left,0.6941775,FALSE,"(117569, 89822, 3472)",720575940619697134,flywire,NA,NA,NA,3686,222,NA,995,193,995,0,193,0,0,0,0,0,1.508,0.29240000000000005,1.508,0,0.29240000000000005,0,660,0,0,0,0.404,0,0,0,NA,NA,1,1250,174,85,89,660,1,1188,1,1,5.585,serotonin,0.617,0.7,0.0124,0.14700000000000002,0.1138,2e-4,0.6639999999999999,0.0628,348,NA,sez_sensory
diatom,0.6,SS40945: 0.4; SS35298: .6,2,0,0,0,0,2.13333333333333,1.1,8.33333333333333,4.96666666666666,29.1333333333333,28.3333333333333,79.1,94.1333333333333,86.4,103.4,89.5,107.766666666666,NA,0,0,0,0,4.17718671941881,5.23036008957955,12.4988888395017,15.7701898811932,27.5786551924168,35.7736712619149,14.1594491418275,16.9641451957421,5.03057319464359,6.49923072370876,2.33452350598575,3.91308346732116,diatom,720575940621717025,720575940621717025,720575940621717025,78677891391009581,1,NA,116832,89907,3552,NA,NA,NA,NA,left,MxLbN,serotonin,brain_afferent,sensory,mechanosensory,unknown,unknown,NA,NA,NA,NA,NA,NA,sez,NA,mechanosensory,mechanosensory_left,0.7932150,FALSE,"(116832, 89907, 3552)",720575940621717025,flywire,NA,NA,NA,4122,205,NA,858,185,330,352,76,89,0,0,0,0,1.153,0.24860000000000002,0.8414,1.452,0.1938,0.367,392.2,242.5,93.03,4.107,0.42,0.378,0.51,0.438,3.45e-4,40.92,1,1418,172,84,88,744.1,1,1043,1,1,5.54,serotonin,0.755,0.8570000000000001,0.005509999999999999,0.06,0.08694,6.12e-4,0.7888,0.05816,182,NA,sez_sensory
diatom,0.6,SS40945: 0.4; SS35298: .6,2,0,0,0,0,2.13333333333333,1.1,8.33333333333333,4.96666666666666,29.1333333333333,28.3333333333333,79.1,94.1333333333333,86.4,103.4,89.5,107.766666666666,NA,0,0,0,0,4.17718671941881,5.23036008957955,12.4988888395017,15.7701898811932,27.5786551924168,35.7736712619149,14.1594491418275,16.9641451957421,5.03057319464359,6.49923072370876,2.33452350598575,3.91308346732116,diatom,720575940638280270,720575940638280270,720575940638280270,78537428712915833,1,NA,115561,94771,3065,NA,NA,NA,NA,left,MxLbN,serotonin,brain_afferent,sensory,mechanosensory,unknown,unknown,NA,NA,NA,NA,NA,NA,sez,NA,mechanosensory,mechanosensory_left,0.7119284,FALSE,"(115561, 94771, 3065)",720575940638280270,flywire,0,0,77936,3600,227,NA,903,171,342,369,55,102,0,0,0,0,1.3800000000000001,0.2614,2.215,1.091,0.35619999999999996,0.3015,154.4,338.3,131,16.56,0.378,0.368,0.5,0.605,0.01096,51.3,1,1223,163,79,84,654.1,1,1074,1,1,5.504,serotonin,0.726,0.8210000000000001,0.006071,0.09268,0.05786,0.015,0.7604,0.06714,NA,NA,sez_sensory
sink_sync,0.2,SS31372: 0.2,1,0.133333333333333,0,1.8,1.63333333333333,8.2,8.06666666666666,15.1,15.2333333333333,22.1666666666666,22.766666666666602,58.1333333333333,59.2333333333333,73.9333333333333,78.9,84.0666666666666,87.9333333333333,NA,0.339934634239519,0,1.95618676681616,1.97456042928265,5.26877594892779,5.51925920955178,5.95734840344259,6.59637947833675,7.36696831961575,8.1962728656926,8.1475285959745,8.6359069523061,9.3020905655067,8.90449324779349,6.50094010295605,7.26605502012994,sink_sync,720575940622624214,720575940622624214,720575940622624214,77691904338462206,1,NA,102864,77648,3246,2694268,102864,77648,3246,left,NA,acetylcholine,brain_intrinsic,central,NA,NA,CB0434,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.8736731,FALSE,"(102864, 77648, 3246)",720575940622624214,flywire,0.5597,127,22691645,3730,141,NA,6157,2515,5319,695,583,1801,0,0,0,0,1.189,0.48580000000000007,6.4030000000000005,0.24960000000000002,0.7018,0.6468,830.7,2785,162.1,96.47,0.416,0.282,0.852,0.508,0.3255,110.8,1,10343,3258,1591,1668,5177,1,8672,1,1,0.7205,acetylcholine,0.915,0.929,0.031239999999999997,0.8383,0.03618,0.003822,0.026670000000000003,0.061959999999999994,1637,2515,sez_intrinsic
sink_sync,0.2,SS31372: 0.2,1,0.133333333333333,0,1.8,1.63333333333333,8.2,8.06666666666666,15.1,15.2333333333333,22.1666666666666,22.766666666666602,58.1333333333333,59.2333333333333,73.9333333333333,78.9,84.0666666666666,87.9333333333333,NA,0.339934634239519,0,1.95618676681616,1.97456042928265,5.26877594892779,5.51925920955178,5.95734840344259,6.59637947833675,7.36696831961575,8.1962728656926,8.1475285959745,8.6359069523061,9.3020905655067,8.90449324779349,6.50094010295605,7.26605502012994,sink_sync,720575940638001498,720575940638001498,720575940638001498,81140385052836434,1,NA,153256,83864,2699,6511441,153256,83864,2699,right,NA,acetylcholine,brain_intrinsic,central,NA,NA,CB0434,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.8884490,FALSE,"(153256, 83864, 2699)",720575940638001498,flywire,0.6023,128,21253469,3805,143,NA,6125,2040,4915,746,374,1600,0,0,0,0,1.274,0.42430000000000007,6.869,0.26580000000000004,0.5227,0.5700000000000001,715.5,2807,132.5,77.4,0.428,0.294,0.75,0.47,0.35409999999999997,113.3,1,9482,2910,1423,1488,4808,1,8165,1,1,0.7914,acetylcholine,0.902,0.915,0.0224,0.8258000000000001,0.03565,0.00685,0.03115,0.07620000000000002,1622,2040,sez_intrinsic
sink_sync,0.2,SS31372: 0.2,1,0.133333333333333,0,1.8,1.63333333333333,8.2,8.06666666666666,15.1,15.2333333333333,22.1666666666666,22.766666666666602,58.1333333333333,59.2333333333333,73.9333333333333,78.9,84.0666666666666,87.9333333333333,NA,0.339934634239519,0,1.95618676681616,1.97456042928265,5.26877594892779,5.51925920955178,5.95734840344259,6.59637947833675,7.36696831961575,8.1962728656926,8.1475285959745,8.6359069523061,9.3020905655067,8.90449324779349,6.50094010295605,7.26605502012994,sink_sync,720575940628029180,720575940628029180,720575940628029180,81281053754456415,1,NA,154672,83000,2069,6509585,154672,83000,2069,right,NA,gaba,brain_intrinsic,central,NA,NA,CB0225,NA,NA,NA,NA,NA,NA,sez,MD3,NA,NA,0.6184215,FALSE,"(154672, 83000, 2069)",720575940628029180,flywire,1.786,615,34442173,4829,162,NA,5064,1190,3731,1333,100,1083,0,0,0,0,1.44,0.3383,7.846,0.635,0.21030000000000001,0.5159,475.5,2099,114.4,116.5,0.574,0.331,0.897,0.516,0.29910000000000003,107.5,1,6815,1823,893,931,3517,1,6254,1,1,1.373,unknown,NA,0.448,0.40380000000000005,0.35969999999999996,0.15290000000000004,0.00232,0.01688,0.0628,1599,1190,sez_intrinsic
sink_sync,0.2,SS31372: 0.2,1,0.133333333333333,0,1.8,1.63333333333333,8.2,8.06666666666666,15.1,15.2333333333333,22.1666666666666,22.766666666666602,58.1333333333333,59.2333333333333,73.9333333333333,78.9,84.0666666666666,87.9333333333333,NA,0.339934634239519,0,1.95618676681616,1.97456042928265,5.26877594892779,5.51925920955178,5.95734840344259,6.59637947833675,7.36696831961575,8.1962728656926,8.1475285959745,8.6359069523061,9.3020905655067,8.90449324779349,6.50094010295605,7.26605502012994,sink_sync,720575940647560500,720575940621681088,720575940647560500,77691973192229174,1,NA,102752,79040,4358,2698158,102752,79040,4358,left,CV,acetylcholine,brain_vnc_transfer,descending,descending_neuron,NA,DNg61,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,descending_left,0.9192761,FALSE,"(102752, 79040, 4358)",720575940621681088,flywire,1.061,304,28657080,3527,142,NA,4535,2483,0,4535,0,2483,0,0,0,0,1.021,0.5591,0,1.021,0,0.5591,0,4441,0,0,0,0.29,0,0,NA,NA,1,8844,3373,1620,1754,4441,1,7018,1,1,0.7942,acetylcholine,0.9380000000000001,0.9540000000000001,0.016380000000000002,0.8799000000000001,0.032510000000000004,0.013510000000000001,0.01576,0.03984,NA,NA,NA
G2N_1,1,"SS56399: 1; See also Shiu, Sterne et al., 2022",2,0,0,0.2,0.166666666666666,1.93333333333333,1.76666666666666,6.56666666666666,6.93333333333333,12.3666666666666,13.9666666666666,45.8333333333333,50.2333333333333,65.8,72.3,80.2,85.1333333333333,NA,0,0,0.599999999999999,0.453382350291181,2.18987569408757,2.076589083623,4.8831911242092,4.87806883464712,5.75316338103559,7.15301024433458,6.51707159867238,6.49965811066671,5.76425768565794,5.64594249586963,6.34770299662274,5.09727596096407,G2N_1,720575940623718380,720575940623718380,720575940623718380,80436972489145285,1,NA,143207,87751,2832,NA,159121,83060,2344,right,NA,acetylcholine,brain_intrinsic,central,NA,NA,CB0616,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.8777252,FALSE,"(143207, 87751, 2832)",720575940623718380,flywire,NA,NA,NA,979,134,NA,2243,1434,749,1423,74,1296,0,0,0,0,1.2429999999999999,0.7947,5.225,1.222,0.5163,1.113,143.3,1165,53.82,129.6,0.581,0.381,0.512,0.39,0.09859000000000001,33.66,1,3417,1253,598,656,1804,1,3677,1,1,0.5427,acetylcholine,0.904,0.917,0.02391,0.8116000000000001,0.051050000000000005,0.01714,0.028350000000000004,0.06579000000000002,581,1434,sez_intrinsic
G2N_1,1,"SS56399: 1; See also Shiu, Sterne et al., 2022",2,0,0,0.2,0.166666666666666,1.93333333333333,1.76666666666666,6.56666666666666,6.93333333333333,12.3666666666666,13.9666666666666,45.8333333333333,50.2333333333333,65.8,72.3,80.2,85.1333333333333,NA,0,0,0.599999999999999,0.453382350291181,2.18987569408757,2.076589083623,4.8831911242092,4.87806883464712,5.75316338103559,7.15301024433458,6.51707159867238,6.49965811066671,5.76425768565794,5.64594249586963,6.34770299662274,5.09727596096407,G2N_1,720575940620874757,720575940620874757,720575940620874757,78959435153895791,1,NA,121442,91538,3739,4093542,121520,91392,3791,left,NA,acetylcholine,brain_intrinsic,central,NA,NA,CB0616,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.8648427,FALSE,"(121442, 91538, 3739)",720575940620874757,flywire,0.4109,34,8274367,820,132,NA,2350,1685,963,1272,134,1373,0,0,0,0,1.347,0.9654999999999999,5.688,1.22,0.7914999999999999,1.317,169.3,1043,66.13,93.86,0.456,0.356,0.454,0.368,0.1125,51.56,1,3370,1273,611,663,1745,1,4035,1,1,0.4699,acetylcholine,0.893,0.904,0.01918,0.7958,0.06304,0.01422,0.03237,0.07400000000000001,660,1685,sez_intrinsic
clavicle,0.5,"SS48947: 0.5, See also Shiu, Sterne et al., 2022",2,0.0666666666666666,0,0.866666666666666,0.266666666666666,2.2,0.933333333333333,5.66666666666666,3.2,10.5,7.1,40.2,37.5666666666666,64.0666666666666,61.1666666666666,77.5666666666666,73.5333333333333,NA,0.249443825784929,0,0.763034876150639,0.442216638714053,1.22202018532155,1.09341463112378,2.18072363117281,1.93907194296653,4.47772263544762,3.84144070195892,5.73527099040083,6.35968203258272,6.54692463850182,5.2920275467495,5.82342014817943,5.70808393615775,clavicle,720575940632648868,720575940632648868,720575940632648868,80014554268112111,1,NA,136426,84923,5807,NA,NA,NA,NA,right,CV,acetylcholine,vnc_brain_transfer,ascending,ascending_neuron,AN_GNG,AN_GNG_30,NA,NA,NA,NA,NA,NA,midbrain,NA,NA,ascending_right,0.9424548,FALSE,"(136426, 84923, 5807)",720575940632648868,flywire,NA,NA,NA,3923,149,NA,4691,1365,4691,0,1365,0,0,0,0,0,1.801,0.524,1.801,0,0.524,0,2605,0,0,0,0.308,0,0,0,NA,NA,1,5106,2116,1013,1104,2605,1,6056,1,1,1.506,acetylcholine,0.921,0.937,0.01444,0.8781000000000001,0.009602999999999999,0.003889,0.03468,0.057620000000000005,981,NA,sez_ascending
clavicle,0.5,"SS48947: 0.5, See also Shiu, Sterne et al., 2022",2,0.0666666666666666,0,0.866666666666666,0.266666666666666,2.2,0.933333333333333,5.66666666666666,3.2,10.5,7.1,40.2,37.5666666666666,64.0666666666666,61.1666666666666,77.5666666666666,73.5333333333333,NA,0.249443825784929,0,0.763034876150639,0.442216638714053,1.22202018532155,1.09341463112378,2.18072363117281,1.93907194296653,4.47772263544762,3.84144070195892,5.73527099040083,6.35968203258272,6.54692463850182,5.2920275467495,5.82342014817943,5.70808393615775,clavicle,720575940655014049,720575940655014049,720575940655014049,79310729387400943,1,NA,126651,82751,5799,NA,NA,NA,NA,left,CV,acetylcholine,vnc_brain_transfer,ascending,ascending_neuron,AN_GNG,AN_GNG_30,NA,NA,NA,NA,NA,NA,midbrain,NA,NA,ascending_left,0.9380349,FALSE,"(126651, 82751, 5799)",720575940655014049,flywire,NA,NA,NA,2918,147,NA,4474,2005,4474,0,2005,0,0,0,0,0,1.716,0.7689,1.716,0,0.7689,0,2607,0,0,0,0.302,0,0,0,NA,NA,1,5150,2075,988,1088,2607,1,6479,1,1,1.119,acetylcholine,0.937,0.9530000000000001,0.01209,0.8956000000000001,0.01081,0.006512,0.020229999999999998,0.05285000000000001,919,NA,sez_ascending
Fdg,0.8,"SS31333: 0.8,  See also Shiu, Sterne et al., 2022; Flood et al., 2013",2,0.666666666666666,0.7,4.23333333333333,3.8,9.93333333333333,9.13333333333333,15.633333333333301,14.2666666666666,22.5333333333333,20.3333333333333,47.4,41.7666666666666,62.8666666666666,55.4,74.7666666666666,65.4666666666666,NA,1.2202003478482,1.34536240470737,3.44173728741104,2.89136645896019,3.39542175419915,3.36386021641143,5.23120976023286,4.61832100323146,4.93783578323765,4.46716415140025,5.12249938994627,4.35647665997292,5.33999583853354,5.41971708978737,4.63812701661157,4.01441845795322,Fdg,720575940647030324,720575940647030324,720575940647030324,81843935055791236,1,NA,163192,82320,2785,6916845,163192,82320,2785,right,NA,acetylcholine,brain_intrinsic,central,NA,NA,CB0038,NA,NA,NA,NA,NA,NA,sez,MD_SA1__prim,NA,NA,0.8779488,FALSE,"(163192, 82320, 2785)",720575940647030324,flywire,0.7827,256,32706009,5876,176,NA,9662,3681,5192,4470,251,3430,0,0,0,0,1.685,0.6418,8.629999999999999,0.8933,0.4172,0.6854999999999999,601.6,5004,38.49,83.03,0.475,0.264,0.674,0.852,0.1825,39.45,1,11199,3949,1906,2044,5735,1,13343,1,1,1.025,acetylcholine,0.927,0.9410000000000001,0.02247,0.8346000000000001,0.04859,0.009686,0.018390000000000004,0.06451,2162,3681,sez_intrinsic
Fdg,0.8,"SS31333: 0.8,  See also Shiu, Sterne et al., 2022; Flood et al., 2013",2,0.666666666666666,0.7,4.23333333333333,3.8,9.93333333333333,9.13333333333333,15.633333333333301,14.2666666666666,22.5333333333333,20.3333333333333,47.4,41.7666666666666,62.8666666666666,55.4,74.7666666666666,65.4666666666666,NA,1.2202003478482,1.34536240470737,3.44173728741104,2.89136645896019,3.39542175419915,3.36386021641143,5.23120976023286,4.61832100323146,4.93783578323765,4.46716415140025,5.12249938994627,4.35647665997292,5.33999583853354,5.41971708978737,4.63812701661157,4.01441845795322,Fdg,720575940631997032,720575940631997032,720575940631997032,77339991898181249,1,NA,97936,76512,3333,2140046,97936,76512,3333,left,NA,acetylcholine,brain_intrinsic,central,NA,NA,CB0038,NA,NA,NA,NA,NA,NA,sez,MD_SA1__prim,NA,NA,0.9320138,FALSE,"(97936, 76512, 3333)",720575940631997032,flywire,0.5249,154,29340009,5545,180,NA,9885,4267,5312,4536,281,3737,0,0,0,0,1.597,0.6894999999999999,9.885000000000002,1.083,0.5229,0.8921,537.4,4189,55.720000000000006,98.03,0.524,0.294,0.697,0.652,0.18409999999999999,37.62,1,12266,4231,2031,2201,6189,1,14152,1,1,0.8959,acetylcholine,0.926,0.9400000000000001,0.01273,0.8734000000000001,0.02966,0.009250999999999999,0.01431,0.058730000000000004,2387,4267,sez_intrinsic
bract,0.8,"SS31320: 0.8, SS31386: 0.5; See also Shiu, Sterne et al., 2022",2,1.93333333333333,0.233333333333333,6.76666666666666,3.03333333333333,13.2333333333333,7.86666666666666,22.4666666666666,15.5666666666666,33.6666666666666,25.2333333333333,56.3,45.2666666666666,59.8666666666666,52.9333333333333,63.9666666666666,56.0666666666666,NA,1.4360439485692,0.42295258468165,3.20086793784991,2.15225979431439,4.73767406599014,3.3836206774532,6.23823336815444,4.91041976028752,7.39969969360619,6.46365909442081,5.74543296888929,4.82309259938291,3.97268451078388,2.92042614850793,6.41084151175872,4.87123073656841,bract,720575940626557442,720575940626557442,720575940626557442,80296372506900829,1,complete,140883,89738,3377,5454267,133944,92960,4288,right,CV,acetylcholine,brain_vnc_transfer,descending,descending_neuron,NA,DNge173,NA,NA,MX12__prim__0,NA,NA,NA,sez,MX12__prim,NA,descending_right,0.7852331,FALSE,"(140883, 89738, 3377)",720575940626557442,flywire,0.3089,85,27520645,2085,140,NA,4729,4246,0,4729,0,4246,0,0,0,0,0.8644000000000001,0.7761,0,0.8644000000000001,0,0.7761,0,5471,0,0,0,0.27,0,0,NA,NA,1,11007,4353,2082,2272,5471,1,8975,1,1,0.3811,acetylcholine,0.8370000000000001,0.8420000000000001,0.02065,0.7142,0.1094,0.00536,0.04845,0.1003,1125,NA,sez_descending
bract,0.8,"SS31320: 0.8, SS31386: 0.5; See also Shiu, Sterne et al., 2022",2,1.93333333333333,0.233333333333333,6.76666666666666,3.03333333333333,13.2333333333333,7.86666666666666,22.4666666666666,15.5666666666666,33.6666666666666,25.2333333333333,56.3,45.2666666666666,59.8666666666666,52.9333333333333,63.9666666666666,56.0666666666666,NA,1.4360439485692,0.42295258468165,3.20086793784991,2.15225979431439,4.73767406599014,3.3836206774532,6.23823336815444,4.91041976028752,7.39969969360619,6.46365909442081,5.74543296888929,4.82309259938291,3.97268451078388,2.92042614850793,6.41084151175872,4.87123073656841,bract,720575940645045527,720575940645045527,720575940645045527,79310660667936467,1,NA,126612,82255,5798,4795727,130744,91560,4429,left,CV,acetylcholine,brain_vnc_transfer,descending,descending_neuron,NA,DNge174,NA,NA,MX12__prim__0,NA,NA,NA,sez,MX12__prim,NA,descending_left,0.8240617,FALSE,"(126612, 82255, 5798)",720575940645045527,flywire,0.8321,161,19347935,1451,152,NA,1804,2101,854,925,236,1857,0,0,0,0,0.5674,0.6607999999999999,1.397,0.387,0.3861,0.7768,611.3,2390,39.52,106,0.33,0.242,0.66,0.436,0.12450000000000001,56.49,1,6442,2337,1132,1206,3179,1,3905,1,1,0.4564,acetylcholine,0.887,0.898,0.01543,0.7971999999999999,0.06614,0.01244,0.036379999999999996,0.07087,387,NA,sez_descending
bract,0.8,"SS31320: 0.8, SS31386: 0.5; See also Shiu, Sterne et al., 2022",2,1.93333333333333,0.233333333333333,6.76666666666666,3.03333333333333,13.2333333333333,7.86666666666666,22.4666666666666,15.5666666666666,33.6666666666666,25.2333333333333,56.3,45.2666666666666,59.8666666666666,52.9333333333333,63.9666666666666,56.0666666666666,NA,1.4360439485692,0.42295258468165,3.20086793784991,2.15225979431439,4.73767406599014,3.3836206774532,6.23823336815444,4.91041976028752,7.39969969360619,6.46365909442081,5.74543296888929,4.82309259938291,3.97268451078388,2.92042614850793,6.41084151175872,4.87123073656841,bract,720575940627285267,720575940617863766,720575940627285267,80366741251080393,1,incomplete,141938,89751,3380,5455878,134480,92352,4372,right,CV,acetylcholine,brain_vnc_transfer,descending,descending_neuron,NA,DNge174,NA,NA,MX12__prim__0,NA,NA,NA,sez,MX12__prim,NA,descending_right,0.7510758,FALSE,"(141938, 89751, 3380)",720575940617863766,flywire,0.7101,130,18306285,1601,145,NA,2186,1969,0,2186,0,1969,0,0,0,0,0.7053999999999999,0.6354,0,0.7053999999999999,0,0.6354,0,3099,0,0,0,0.268,0,0,NA,NA,1,6175,2265,1097,1169,3099,1,4155,1,1,0.5166,acetylcholine,0.8280000000000001,0.8330000000000001,0.01854,0.7183999999999999,0.09139,0.01188,0.06708,0.09215,NA,NA,NA
bract,0.8,"SS31320: 0.8, SS31386: 0.5; See also Shiu, Sterne et al., 2022",2,1.93333333333333,0.233333333333333,6.76666666666666,3.03333333333333,13.2333333333333,7.86666666666666,22.4666666666666,15.5666666666666,33.6666666666666,25.2333333333333,56.3,45.2666666666666,59.8666666666666,52.9333333333333,63.9666666666666,56.0666666666666,NA,1.4360439485692,0.42295258468165,3.20086793784991,2.15225979431439,4.73767406599014,3.3836206774532,6.23823336815444,4.91041976028752,7.39969969360619,6.46365909442081,5.74543296888929,4.82309259938291,3.97268451078388,2.92042614850793,6.41084151175872,4.87123073656841,bract,720575940610001220,720575940610001220,720575940610001220,79310660667931699,1,NA,126761,82279,5798,5447799,131744,93000,4401,left,CV,acetylcholine,brain_vnc_transfer,descending,descending_neuron,NA,DNge173,NA,NA,MX12__prim__0,NA,NA,NA,sez,MX12__prim,NA,descending_left,0.8371314,FALSE,"(126761, 82279, 5798)",720575940610001220,flywire,0.4001,112,27992737,2093,137,NA,5946,3894,0,5946,0,3894,0,0,0,0,1.105,0.7233999999999999,0,1.105,0,0.7233999999999999,0,5383,0,0,0,0.268,0,0,NA,NA,1,10966,4455,2142,2314,5383,1,9840,1,1,0.3888,acetylcholine,0.881,0.89,0.02742,0.7847,0.08028,0.010530000000000001,0.02269,0.07283,NA,NA,sez_descending
